baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
pcaH	1.89550375083962e-05	0.182842297439764	0.23543365617287	0	1	1	WP_000939185.1
pcaG	1.45432027127031e-05	0.163415714837455	0.221797095134343	0	1	1	WP_001067206.1
aroD	1.31661420972395e-05	0.184281423112474	0.240283043685335	0	1	1	WP_001986093.1
ABUW_RS08960	2.65850463775761e-05	0.0425539419497649	0.195421431363578	0	1	1	WP_001094701.1
ABUW_RS08965	2.90602456105586e-05	0.235983513410754	0.190571410998399	0	1	1	WP_001134256.1
ABUW_RS08970	9.44770600514541e-05	-0.00462253529300894	0.148760493905992	0	1	1	WP_000004228.1
ABUW_RS08975	3.73559016060356e-05	0.160388560399418	0.183480254926412	0	1	1	WP_001211835.1
ABUW_RS08980	1.1955297364683e-05	0.207524733987529	0.218049420230925	0	1	1	WP_000095345.1
ABUW_RS08985	7.12625055498411e-06	0.159328974321578	0.251911422817424	0	1	1	WP_000789128.1
ABUW_RS08990	2.31000690802133e-05	0.103489333729246	0.211507061436126	0	1	1	WP_001187028.1
pcaU	2.55808457896119e-05	0.0836527524151267	0.197956993710825	0	1	1	WP_000030961.1
ABUW_RS09000	2.43250397373281e-05	0.11192867358928	0.215186049728536	0	1	1	WP_001059557.1
ABUW_RS09005	3.12398715584994e-05	-0.0517833967328418	0.191798413673705	0	1	1	WP_000462461.1
ABUW_RS09010	3.66420503539368e-05	0.00741562202464101	0.180695739780976	0	1	1	WP_000110875.1
ABUW_RS09015	2.19185381339116e-05	0.0941765102417057	0.202340567286595	0	1	1	WP_000208316.1
ABUW_RS09020	2.85170225293896e-05	0.175586036582708	0.190359644595644	0	1	1	WP_001140451.1
ABUW_RS09025	2.78095351518938e-05	0.135417564610366	0.203939405889117	0	1	1	WP_000421436.1
ABUW_RS09030	5.13367760312643e-05	0.0324449032496077	0.179418483991723	0	1	1	WP_001076622.1
ABUW_RS09035	2.61731369599341e-05	-0.117877751725299	0.211422244106789	0	1	1	WP_000884019.1
ABUW_RS09040	7.31991770511414e-05	-0.330711656449158	0.225011017063747	0	1	1	WP_001021599.1
ABUW_RS09045	0.000105694088679278	-0.381095619362749	0.235397239083786	0	1	1	WP_085920623.1
ABUW_RS09050	1.5534185927405e-05	-0.335994091304628	0.262348499769393	0	1	1	WP_000387550.1
ABUW_RS09055	2.72848851647048e-05	-0.334528964828496	0.27146194931766	0	1	1	WP_000130502.1
ABUW_RS09060	7.54561530233738e-05	-0.261478381647726	0.230851159694814	0	1	1	WP_001084464.1
ABUW_RS09065	2.38417400765536e-05	-0.204791104165583	0.273513688101302	0	1	1	WP_001056937.1
ABUW_RS09070	2.94613898784228e-05	-0.393543504949814	0.256346312046377	0	1	1	WP_000815905.1
ABUW_RS09075	2.58142441801648e-05	-0.12065897053541	0.224393492414746	0	1	1	WP_000210290.1
ABUW_RS09080	2.8649617422913e-05	-0.086478258066462	0.245918208454209	0	1	1	WP_001983767.1
feaR	1.32738267584651e-05	0.182106799082013	0.25858417982131	0	1	1	WP_001077869.1
tynA	3.00759575026036e-05	0.0523123902700428	0.179567969027791	0	1	1	WP_001990995.1
ABUW_RS09095	7.75437498128322e-06	0.26989772283997	0.282733807300149	0	1	1	WP_085920624.1
ABUW_RS09100	1.60724113187023e-05	0.213506308300935	0.216924001576236	0	1	1	WP_000005613.1
ABUW_RS09105	4.03625921137196e-05	0.295278281608821	0.181002805995987	0	1	1	WP_000935120.1
ABUW_RS09120	9.92460516759617e-06	0.169406079234995	0.24319294580154	0	1	1	WP_000121784.1
ABUW_RS09125	1.77928188207367e-05	0.177550907049511	0.219090612394047	0	1	1	WP_000566012.1
catA	4.91304529932408e-05	0.202071890023287	0.173531041583213	0	1	1	WP_001081618.1
catC	9.94972588461594e-06	-0.00098358206881857	0.231597058920289	0	1	1	WP_000897235.1
ABUW_RS09140	4.42039122885806e-05	0.0567957862041249	0.177794204493275	0	1	1	WP_001986121.1
ABUW_RS09145	3.25618553640093e-05	0.254558472510688	0.187080994864035	0	1	1	WP_000423293.1
ABUW_RS09150	2.63115623949673e-05	0.197023631574307	0.210904678322824	0	1	1	WP_001226544.1
ABUW_RS09155	5.07507441340491e-05	0.111841759554095	0.172320407418164	0	1	1	WP_000029961.1
ABUW_RS09160	3.37408939104619e-05	0.155941471759827	0.199860330875595	0	1	1	WP_001060819.1
abaQ	1.62097558293174e-05	0.0879077241827789	0.210820788858722	0	1	1	no_data
ABUW_RS09170	8.74309273288799e-06	0.0072499636095096	0.234811787635759	0	1	1	WP_001165775.1
ABUW_RS09175	1.66781286065283e-05	0.142618999465842	0.202692454851771	0	1	1	WP_000234429.1
ABUW_RS09180	1.33315450168813e-05	-0.00531674106458993	0.219126284086558	0	1	1	WP_001022505.1
ABUW_RS09185	0.00024456680385966	-0.091659682478798	0.15267368297089	0	1	1	WP_000542602.1
ABUW_RS09190	3.30419505334938e-05	0.0232658730687195	0.1860809170911	0	1	1	WP_000862283.1
ABUW_RS09195	0.000141434181519115	0.0339481188371099	0.154232364464645	0	1	1	WP_000180179.1
ABUW_RS09200	4.65942015672456e-05	0.278211649155943	0.166285943314419	0	1	1	WP_000477561.1
ABUW_RS09205	2.75883685010134e-05	0.330645554470963	0.189234273712424	0	1	1	WP_001026788.1
ABUW_RS09210	0.000142310693291293	0.219841155964019	0.19519600201273	0	1	1	WP_000044208.1
ABUW_RS09215	0.000154685040639313	0.227030577691862	0.159825559594504	0	1	1	WP_000044133.1
ABUW_RS09220	7.37216909074248e-05	0.205960869865266	0.178102345424015	0	1	1	WP_000323486.1
ABUW_RS09225	6.31748415363839e-05	0.0689691600543213	0.164500803375491	0	1	1	WP_000155957.1
ABUW_RS09230	1.98599433346221e-05	0.371627573437653	0.212149999002657	0	1	1	WP_000113718.1
ABUW_RS09235	4.78751095907853e-05	0.159707048245416	0.174777123375308	0	1	1	WP_000654754.1
ABUW_RS09240	2.43133804526356e-05	0.138470766323425	0.213631391730821	0	1	1	WP_000056614.1
ABUW_RS09245	4.0647044717384e-05	0.16989464428317	0.193304932148934	0	1	1	WP_001249403.1
ABUW_RS09250	7.98053749571457e-05	-0.00670205267286377	0.164296030866837	0	1	1	WP_000992595.1
ABUW_RS09255	0.000261044448106846	-0.00337298067714653	0.144492335461983	0	1	1	WP_000079402.1
ABUW_RS09260	0.000116308631290195	0.0534170126985443	0.184296011244547	0	1	1	WP_000849751.1
ABUW_RS09265	2.11144669555076e-05	0.226944371911325	0.2379328151278	0	1	1	WP_000706933.1
ABUW_RS09270	1.09821601863209e-05	0.302875566768972	0.243769165334331	0	1	1	WP_001277236.1
ABUW_RS09275	4.29559271704157e-05	0.142721762417735	0.179947985867788	0	1	1	WP_000200064.1
ABUW_RS09280	7.35299100272138e-05	0.189521855685355	0.176233504410379	0	1	1	WP_000845355.1
ABUW_RS09285	0.000142969832796941	0.150409609190663	0.154362145005059	0	1	1	WP_001032870.1
ABUW_RS09290	8.17776312447966e-05	0.129354167780633	0.161145758309415	0	1	1	WP_000093480.1
ABUW_RS09295	2.08034258267598e-05	0.047934663164092	0.223257582737762	0	1	1	WP_000276394.1
ABUW_RS09300	6.35109255492166e-05	0.119987242282141	0.184426320312145	0	1	1	WP_000340497.1
ABUW_RS09310	1.29674553640477e-05	0.416383199537359	0.232917907155582	0	1	1	WP_002035810.1
ABUW_RS09315	7.72475605576091e-06	0.46220239725254	0.419871847678362	0	1	1	WP_001179604.1
ABUW_RS09325	2.51798570492642e-05	0.110017623266551	0.188967003498184	0	1	1	WP_001257126.1
ABUW_RS09330	1.6645762172325e-05	0.254831154378069	0.213333052144245	0	1	1	WP_001055428.1
ABUW_RS09335	1.93641784899426e-05	0.208492878942448	0.20176673490404	0	1	1	WP_000938693.1
ABUW_RS20180	5.42888203613291e-06	0.2028617909853	0.296137864494877	0	1	1	WP_000770264.1
ABUW_RS09345	1.61518410527506e-05	0.314250244421605	0.231785392462158	0	1	1	WP_001046232.1
ABUW_RS09350	3.38657153842128e-05	0.275089328318473	0.227020764941777	0	1	1	WP_085940654.1
ABUW_RS09355	7.44699648788444e-05	0.12185198393582	0.183134883989841	0	1	1	WP_000786781.1
ABUW_RS09360	2.0613299254854e-05	0.295982534738347	0.211374377268289	0	1	1	WP_000995626.1
ABUW_RS09365	4.0412607480369e-05	0.260266640507409	0.188045873820901	0	1	1	WP_000126040.1
ABUW_RS09370	8.35963979106618e-05	0.0215376252568428	0.170325667932973	0	1	1	WP_000883491.1
ABUW_RS09375	8.07006375542659e-05	0.104579629232385	0.19434289027122	0	1	1	WP_000404161.1
ABUW_RS09380	7.71646926372693e-05	0.0867397957232564	0.171685598566271	0	1	1	WP_000053789.1
ABUW_RS09385	6.62975331590132e-05	0.0976695898953503	0.173694072291653	0	1	1	WP_000366426.1
ABUW_RS09390	1.79776714815414e-05	-0.0178209426011432	0.22626619250661	0	1	1	WP_001166495.1
ABUW_RS09395	2.00750888601519e-05	-0.050407609633892	0.209440256523039	0	1	1	WP_000153880.1
ABUW_RS09400	5.10630107293323e-05	0.200818703611822	0.172672521521282	0	1	1	WP_000105391.1
ABUW_RS09405	4.57305557697922e-05	0.0182613263459013	0.177381405139067	0	1	1	WP_001026286.1
ABUW_RS09410	2.45436337720391e-05	-0.0380550594960661	0.186145058517093	0	1	1	WP_001278389.1
ABUW_RS09415	5.86494203579434e-05	-0.0794769061280024	0.163126030961049	0	1	1	WP_000152473.1
ABUW_RS09420	8.02046778270479e-05	-0.206437819579775	0.164798736532981	0	1	1	WP_000999655.1
ABUW_RS09425	4.55206229256516e-05	-0.231337916595975	0.193191455136191	0	1	1	WP_001011885.1
ABUW_RS09430	1.34959026395572e-05	0.176491293779715	0.222922447991492	0	1	1	WP_000774595.1
ABUW_RS09435	4.54495706236096e-05	-0.136808693759972	0.200140005645057	0	1	1	WP_001101638.1
ABUW_RS09440	4.5126890853686e-05	-0.235726268541238	0.205593348910614	0	1	1	WP_000389445.1
ABUW_RS09445	2.74418685858301e-05	-0.0581603358532293	0.206564044825631	0	1	1	WP_000090980.1
ABUW_RS19790	1.84481236183546e-06	0.422757546437921	0.365602874420876	0	1	1	no_data
ABUW_RS20185	2.28529104541594e-06	0.600331788464809	0.34687037904831	0	1	1	no_data
ABUW_RS09450	0.000269868275611429	-0.283713334999287	0.171613761367044	0	1	1	WP_001007514.1
ABUW_RS09455	0.000325872209041876	-0.0523965468980713	0.164975742348391	0	1	1	WP_000152982.1
ABUW_RS09460	8.31020426631267e-05	0.188834969360034	0.161836732571338	0	1	1	WP_000155308.1
ABUW_RS09465	8.40825149385405e-05	0.120179685419054	0.1787922257086	0	1	1	WP_000019027.1
ABUW_RS09470	2.47249138398368e-05	0.337741433153176	0.192165622324714	0	1	1	WP_001275024.1
iaaH	3.81907388656274e-05	0.303401231788285	0.174240159904038	0	1	1	WP_000063670.1
ABUW_RS09480	3.03128027090754e-05	0.20165306715964	0.195082562832592	0	1	1	WP_000370770.1
ABUW_RS09485	2.87100608160728e-05	0.246031025395874	0.221365004466116	0	1	1	WP_001032988.1
ABUW_RS09490	1.56890475811475e-05	0.250694117721114	0.235334369865397	0	1	1	WP_075874782.1
ABUW_RS09495	4.04882233560179e-05	0.125710935479897	0.172152462121205	0	1	1	WP_000841503.1
ABUW_RS09500	4.42016238659785e-05	0.0756411420261691	0.169536031425591	0	1	1	WP_000677758.1
ABUW_RS09505	8.03258136273621e-05	0.141334678398208	0.161311110131867	0	1	1	no_data
ABUW_RS09510	3.5046321100801e-05	0.0527660247478108	0.185751054319891	0	1	1	WP_012300601.1
ABUW_RS09515	3.36513512079107e-05	0.180647236578208	0.181486317811211	0	1	1	WP_000817297.1
ABUW_RS09520	2.11407031470398e-05	0.153857744364046	0.190538352934197	0	1	1	WP_000193129.1
ABUW_RS09525	0.000143991557607167	0.193646439396845	0.1864960793731	0	1	1	WP_000192636.1
ABUW_RS09530	3.36031570307795e-05	0.0867341909961264	0.208099712946791	0	1	1	WP_002017979.1
ABUW_RS09535	2.40226126051379e-05	0.167257275570152	0.211336001087493	0	1	1	WP_000606911.1
ABUW_RS09540	4.70412389180494e-05	0.24446946304168	0.186374892067011	0	1	1	WP_000426928.1
ABUW_RS19795	6.08475335071782e-06	0.25801533193163	0.270867325188268	0	1	1	no_data
ABUW_RS09545	3.02451504934545e-05	0.161617395072848	0.203703196760625	0	1	1	WP_001133595.1
ABUW_RS09550	1.98979328074497e-05	0.120591029330415	0.202381473656339	0	1	1	WP_000651613.1
ABUW_RS09555	5.35259012185098e-05	0.11652168272355	0.168848122734199	0	1	1	WP_000860138.1
ABUW_RS09560	8.04500650036976e-05	0.130027910016565	0.174064825101282	0	1	1	WP_000662318.1
ABUW_RS09565	7.98664001442021e-05	0.14139304946953	0.165804243124544	0	1	1	WP_000049720.1
ABUW_RS09570	4.9806041645084e-05	0.059192649541587	0.193122219584389	0	1	1	WP_000872857.1
ABUW_RS09575	4.10124893306433e-05	0.172921051335295	0.173524507865698	0	1	1	WP_024436202.1
ABUW_RS09580	4.10244324176405e-05	0.25149674482482	0.180442602271204	0	1	1	WP_001013804.1
ABUW_RS09585	1.45313094709178e-05	0.065463907310924	0.20550562867906	0	1	1	WP_000742419.1
adeS	4.33009565958109e-05	0.214468917714781	0.184345218995947	0	1	1	WP_000837449.1
adeR	2.3927695558008e-05	0.156471833502858	0.201502604799691	0	1	1	WP_000459546.1
adeA	0.000233759995864356	0.60181635505531	0.21262577285766	0	1	1	WP_001169096.1
adeB	0.000555068791072775	0.496547948754143	0.184673617793959	0	1	1	WP_000987602.1
adeC	0.000654922633547994	0.289485419801608	0.148991562757872	0	1	1	WP_000045119.1;WP_001985578.1
ABUW_RS09615	7.63627867039115e-05	0.209094699174676	0.164004148116447	0	1	1	WP_001152286.1
ABUW_RS09620	0.000115260091947105	0.154368110534638	0.158735737016535	0	1	1	WP_001097729.1
ABUW_RS09625	9.78200389570721e-05	0.236202581615924	0.170313507854836	0	1	1	WP_000214126.1
ABUW_RS09630	0.000510705090868112	0.105015199888149	0.148269787996237	0	1	1	WP_001059828.1
ABUW_RS09635	0.000183774365995915	0.186451756784255	0.190841857610396	0	1	1	WP_000377262.1
ABUW_RS09640	0.000235879889748325	0.27255668177368	0.174524140440215	0	1	1	WP_001013990.1
ABUW_RS09645	8.07804166759e-05	-0.0699972535577201	0.215069509955295	0	1	1	WP_038405895.1
ABUW_RS09650	6.32798251894727e-05	-0.104963554524762	0.198364231162538	0	1	1	WP_000027937.1
ABUW_RS09655	1.30526514347164e-05	-0.03687970068553	0.229301160765094	0	1	1	WP_001084820.1
ABUW_RS09660	0.000150742906764413	-0.0757137075888517	0.174234030325398	0	1	1	WP_038405894.1
ABUW_RS09665	3.88644164946105e-05	-0.273204392836276	0.193286358685151	0	1	1	WP_045887724.1
ABUW_RS09670	8.381826317136e-05	-0.380422282165075	0.192702697767036	0	1	1	WP_000557852.1
ABUW_RS09675	2.47374577800297e-05	-0.181976563174858	0.194068013324665	0	1	1	WP_032017210.1
ABUW_RS09680	0.000133842910125081	-0.105339202703628	0.169616087313347	0	1	1	WP_045887726.1
ABUW_RS09685	1.90568501061535e-05	0.198628387987509	0.223067739377809	0	1	1	WP_000907899.1
ABUW_RS09690	9.50650273193177e-05	-0.103279515655131	0.202714159185058	0	1	1	WP_032017212.1
ABUW_RS09695	0.000135891580842323	-0.341487460526136	0.180849740808603	0	1	1	WP_032017213.1
ABUW_RS09700	8.96278673598774e-05	-0.141881938384115	0.200623538221448	0	1	1	WP_032017215.1
ABUW_RS09705	3.47013857083685e-06	0.344501256455036	0.302698485508968	0	1	1	WP_000983197.1
ABUW_RS09710	2.58024136966e-08	1.98860433730647	1.57829661157759	0	1	1	WP_005142463.1
ABUW_RS09715	0	NA	NA	NA	NA	NA	WP_000019972.1
ABUW_RS09720	3.13600075826074e-06	-7.62278120526037	1.60382497106575	-3.50585712699312	NA	NA	WP_000747909.1
ABUW_RS09725	6.73470254480768e-07	-0.667666051729056	0.52292430935269	0	1	1	WP_000166400.1
ABUW_RS09730	9.81791618062869e-07	-0.764924917373996	0.440362283235627	0	1	1	WP_000609268.1
ABUW_RS09735	5.73723349645987e-08	-0.759233958972962	1.57810563455948	0	1	1	WP_000050492.1
ABUW_RS09740	8.80369814595755e-07	-0.531020110332262	0.456142592411733	0	1	1	WP_000996660.1
ABUW_RS09745	6.41641146688637e-08	0.128962138164748	1.46418159552088	0	1	1	WP_001093107.1
ABUW_RS09750	2.86139671120531e-08	1.09842424756812	1.68448439960456	0	1	1	WP_000367699.1
ABUW_RS09755	4.97980078117073e-08	-2.30537168642878	1.46382600501627	-0.208612010841678	0.834751133572273	1	WP_000697348.1
ABUW_RS09760	1.12987609326811e-08	-0.825156863669704	1.6846115966068	0	1	1	WP_005142463.1
ABUW_RS09765	1.12987609326811e-08	-0.825156863669704	1.6846115966068	0	1	1	WP_000019972.1
ABUW_RS09770	0	NA	NA	NA	NA	NA	WP_000747909.1
ABUW_RS09775	6.03572550969571e-08	-1.34079424633789	1.46492400223223	0	1	1	WP_000166400.1
ABUW_RS09780	0	NA	NA	NA	NA	NA	WP_000609268.1
ABUW_RS09785	0	NA	NA	NA	NA	NA	WP_000050492.1
ABUW_RS09790	0	NA	NA	NA	NA	NA	WP_000996660.1
ABUW_RS09795	0	NA	NA	NA	NA	NA	WP_001093107.1
ABUW_RS09800	0	NA	NA	NA	NA	NA	WP_000367699.1
ABUW_RS09805	0	NA	NA	NA	NA	NA	WP_000983197.1
ABUW_RS09810	0	NA	NA	NA	NA	NA	WP_005142463.1
ABUW_RS09815	0	NA	NA	NA	NA	NA	WP_000019972.1
ABUW_RS09820	0	NA	NA	NA	NA	NA	WP_000747909.1
ABUW_RS09825	1.42494078124231e-08	1.09842560614779	1.6846115966068	0	1	1	WP_000166400.1
ABUW_RS09830	0	NA	NA	NA	NA	NA	WP_000609268.1
ABUW_RS09835	0	NA	NA	NA	NA	NA	WP_000050492.1
ABUW_RS09840	0	NA	NA	NA	NA	NA	WP_000996660.1
ABUW_RS09845	0	NA	NA	NA	NA	NA	WP_001093107.1
ABUW_RS09850	0	NA	NA	NA	NA	NA	WP_000367699.1
ABUW_RS09855	2.37095138737683e-08	0.136637105471234	1.68448439960456	0	1	1	WP_000983197.1
ABUW_RS09860	1.23925981384982e-06	0.0147411883776927	0.429713154323757	0	1	1	WP_005142463.1
ABUW_RS09865	9.32860904897302e-08	-3.71851416930622	1.30774239492875	-1.31410756122183	0.188810009982808	1	WP_000019972.1
ABUW_RS09870	6.47410327468553e-07	-0.67057447770022	0.528558047946681	0	1	1	WP_000747909.1
ABUW_RS09875	1.78618264273021e-05	0.541402321194325	0.209321235128625	0	1	1	WP_001065929.1
ABUW_RS09880	0	NA	NA	NA	NA	NA	WP_000884016.1
ABUW_RS09885	1.3278913689252e-08	1.09842560614778	1.6846115966068	0	1	1	WP_000301760.1
ABUW_RS09890	0	NA	NA	NA	NA	NA	WP_000983197.1
ABUW_RS09895	0	NA	NA	NA	NA	NA	WP_000505023.1
ABUW_RS09900	0	NA	NA	NA	NA	NA	WP_002035543.1
ABUW_RS09905	5.03417828991489e-08	0.136634386303492	1.6842388795744	0	1	1	WP_000301761.1
ABUW_RS09910	8.74529469174721e-06	0.0965992226768506	0.261983344070015	0	1	1	WP_001065929.1
ABUW_RS09915	0	NA	NA	NA	NA	NA	WP_000884016.1
ABUW_RS09920	3.64281146689534e-07	-2.29170946902353	1.5741964191492	-0.185306906733527	0.85298832105861	1	WP_000301760.1
ABUW_RS09925	3.51003220758057e-06	-0.0169592047539855	0.325360179972605	0	1	1	WP_001065929.1
ABUW_RS09930	2.14714615507464e-07	0.135547421632182	0.808291070118424	0	1	1	WP_000884016.1
ABUW_RS09935	8.17770783738371e-08	2.57727033523683	1.46364692944822	0.394405456413218	0.69328171597543	1	WP_000301760.1
ABUW_RS09940	1.34667203423199e-07	2.02821700802513	1.40397239855097	0.0200979791727041	0.983965212207372	1	WP_000983197.1
ABUW_RS09945	4.91852004572632e-07	-0.11563861427549	0.543387564868413	0	1	1	WP_000505023.1
ABUW_RS09950	7.36570288410191e-08	0.133768534192625	1.2041091134381	0	1	1	WP_002035543.1
ABUW_RS09955	1.54242400093624e-06	0.497892856944404	0.428080049533674	0	1	1	WP_000301761.1
ABUW_RS09960	1.92792882756514e-05	0.113615449587893	0.250515253070106	0	1	1	WP_000794351.1
ABUW_RS09965	0.00113590730728675	0.11419774480429	0.174621018068579	0	1	1	WP_000731819.1
ABUW_RS09970	0.000180067598498451	0.222352197386921	0.178690315846496	0	1	1	WP_000774086.1
ABUW_RS09975	0.000465147836628697	0.183083572757346	0.152491304177435	0	1	1	WP_001124963.1
ABUW_RS09980	0.000113443218252908	0.182298750124217	0.161947334196533	0	1	1	WP_000821735.1
ABUW_RS09985	9.04007809572354e-05	0.176931865645876	0.19535136611274	0	1	1	WP_000719470.1
ABUW_RS09990	0.000200625419844669	0.0825468596115537	0.14068250617396	0	1	1	WP_000842128.1
ABUW_RS09995	0.000289419852605296	0.103353489458209	0.14265693247285	0	1	1	WP_000632243.1
ABUW_RS10000	7.77260288976266e-05	0.150394406770918	0.172225622429509	0	1	1	WP_000040098.1
ABUW_RS10005	2.40751044258655e-05	0.402282830856715	0.223587996490008	0	1	1	WP_001127338.1
ABUW_RS10010	8.3065330022084e-05	0.0420367766196122	0.202650376520066	0	1	1	WP_001136786.1
ABUW_RS10015	0.000140482982731947	0.109972731245893	0.154678076744412	0	1	1	WP_000609993.1
ABUW_RS10020	5.0812742130972e-05	0.22873609826575	0.192141309427892	0	1	1	WP_000582742.1
ABUW_RS10025	2.34299385048113e-05	0.3120976791157	0.292615020924888	0	1	1	WP_000044010.1
ABUW_RS10035	5.589997225715e-05	0.156789639848521	0.179417779747847	0	1	1	WP_001015454.1
pqqE	8.71110599121564e-05	0.135035409359941	0.172617640378568	0	1	1	WP_000134724.1
pqqD	1.76837892221594e-05	0.0683760932002675	0.207012997320881	0	1	1	WP_001031363.1
pqqC	7.23611561184928e-05	0.0798618697564035	0.163308154656076	0	1	1	WP_000195110.1
pqqB	7.03149416250268e-05	0.0741343934004367	0.16768169970501	0	1	1	WP_000548467.1
pqqA	6.4504547266704e-06	0.283000847348985	0.350258104520891	0	1	1	WP_001982218.1
ppk1	0.00041585860433383	0.112291920158318	0.141939002426373	0	1	1	WP_000202696.1;WP_001090305.1
ABUW_RS10065	5.31620650224149e-05	0.347660570684691	0.174026076408222	0	1	1	WP_031946581.1
ABUW_RS10070	4.08809513526559e-06	0.230112763050197	0.311856671358262	0	1	1	WP_000207886.1
ABUW_RS10075	1.42643310178051e-05	0.0784367461532539	0.225739382371618	0	1	1	WP_000026856.1
ABUW_RS10080	3.05448170754681e-05	0.164889652081706	0.197380228274653	0	1	1	WP_001257948.1
ABUW_RS10085	2.14929941805266e-05	0.278121306832474	0.202204187821851	0	1	1	WP_000903593.1
modB	3.38407967660417e-05	0.130871068812284	0.200291932287565	0	1	1	WP_000971588.1
modA	9.93443216765984e-05	0.215819015853644	0.144337998820898	0	1	1	WP_000253153.1
ABUW_RS10100	2.087472151038e-05	0.17550034674978	0.21671390981793	0	1	1	WP_000664114.1
antA	3.73642369366942e-05	-0.0403534165623057	0.1782891366904	0	1	1	WP_000204398.1
antB	7.52854340091533e-06	0.254240150796411	0.291080955693913	0	1	1	WP_000076817.1
antC	2.39095132493032e-05	0.181769911621628	0.207228462335242	0	1	1	WP_001985613.1
ABUW_RS10120	3.04510236910107e-05	0.228674231032769	0.187149980850665	0	1	1	WP_001070630.1
ABUW_RS10125	7.56357392837636e-06	0.214167200506598	0.266800145703451	0	1	1	WP_000843218.1
ABUW_RS10130	7.01571964442e-06	-0.152357379758108	0.271621855444174	0	1	1	WP_000379658.1
ABUW_RS10135	1.87467561713216e-05	0.0907022873312717	0.206042774510207	0	1	1	WP_001252581.1
ABUW_RS10140	1.03880266650882e-05	0.263359280387362	0.232611461146119	0	1	1	WP_001017885.1
ABUW_RS10145	1.68233931897435e-05	0.1691051029837	0.20470178040457	0	1	1	WP_000918647.1
ABUW_RS10150	1.91278665197196e-05	0.131612931954727	0.217242128636756	0	1	1	WP_000848256.1
ABUW_RS10155	3.09225148076523e-05	0.22680776850723	0.206919299210243	0	1	1	WP_001985605.1
ABUW_RS10160	9.46557954428462e-05	0.0143138005816156	0.174282230147645	0	1	1	WP_000163854.1
ABUW_RS10165	0.000119572416883104	0.0974809556063554	0.189408703730589	0	1	1	WP_000263726.1
ABUW_RS10170	1.49863120152399e-05	0.098141800427982	0.23447411459152	0	1	1	WP_001121559.1
ABUW_RS10175	4.63389579392964e-05	0.232928648263166	0.1823693473592	0	1	1	WP_000172956.1
ABUW_RS10180	9.27749619743663e-05	0.143453680514854	0.178935516349818	0	1	1	WP_001045567.1
ABUW_RS10185	0.000125894605004869	0.144977041188353	0.179556703737072	0	1	1	WP_000312583.1
ABUW_RS10190	0.000151677244925574	0.211390383276988	0.196738524124169	0	1	1	WP_000414929.1
ABUW_RS10195	0.000214710046838143	-0.109846054585259	0.163504168557007	0	1	1	WP_000095311.1
ABUW_RS10200	0.000100748337935113	0.0923250859207386	0.158941723775125	0	1	1	WP_001983834.1
ABUW_RS10205	6.81394809346144e-05	0.154657422524197	0.182225867801382	0	1	1	WP_001047842.1
ABUW_RS10210	5.75360097963821e-05	0.506730574692431	0.204719218402463	0	1	1	WP_000668585.1
ABUW_RS10215	2.43733322869941e-05	0.307106817349516	0.207230701003126	0	1	1	WP_000922092.1
ABUW_RS10220	0.000375575331717565	0.18197686288683	0.158000939582283	0	1	1	WP_000980437.1
ABUW_RS10225	7.99195602085603e-05	0.178291654973239	0.166635273938286	0	1	1	WP_001986280.1
ABUW_RS10230	6.15591969814417e-05	0.176309332666506	0.172427741466607	0	1	1	WP_000222732.1
ABUW_RS10235	3.20426413999649e-06	0.0900578808814875	0.323633687484015	0	1	1	WP_001167104.1
ABUW_RS10240	1.64940139447927e-05	0.173805789203758	0.238077080340655	0	1	1	WP_000011852.1
ABUW_RS10245	9.84606131396602e-06	0.342551272362225	0.2669773192437	0	1	1	WP_000028999.1
ABUW_RS10250	1.31555894147081e-05	0.17036087087855	0.221546330195467	0	1	1	WP_000097138.1
ABUW_RS10255	3.51557852670289e-05	0.261808164516977	0.178850563930239	0	1	1	WP_001249621.1
ABUW_RS10260	4.60251577317828e-06	0.405781471473978	0.318959486428809	0	1	1	WP_000864073.1
ABUW_RS10265	6.50759604469712e-05	0.197846778728791	0.17893356810031	0	1	1	WP_000428993.1
ABUW_RS10270	1.51350723609305e-05	0.26951064665522	0.216552597876091	0	1	1	WP_000080819.1
chrA	3.93013849246411e-05	0.142292698147368	0.177642524808116	0	1	1	WP_001186388.1
ABUW_RS10280	2.64213924836816e-05	0.11230559141469	0.190938590097461	0	1	1	WP_000771649.1
ABUW_RS19805	2.6432565616481e-05	0.282311956101652	0.205583114963197	0	1	1	WP_005141602.1
ABUW_RS10290	8.74426303544997e-05	0.0503155783922405	0.159222918371429	0	1	1	WP_000331392.1
ABUW_RS10295	3.83857062293085e-05	0.207340037605593	0.184140059338713	0	1	1	WP_001023749.1
ABUW_RS10300	1.79491063214394e-05	0.271129776388411	0.221690358366467	0	1	1	WP_000822381.1
ABUW_RS10305	2.16605970592197e-05	-0.00490843357149156	0.201344959059499	0	1	1	WP_000925661.1
ABUW_RS10310	5.64512334689569e-05	0.244365324739254	0.168917690108957	0	1	1	WP_223235084.1
ABUW_RS20600	1.366928436673e-05	0.409628150261631	0.233238133713451	0	1	1	no_data
ABUW_RS10315	2.2173385843941e-05	0.148305960677983	0.212544504555627	0	1	1	WP_000465449.1
ABUW_RS10320	4.73253666730857e-05	0.22941122979798	0.181252946245447	0	1	1	WP_001096439.1
