baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
ABUW_RS02235	3.07223285079245e-05	-2.30070505956273	0.223687557756481	-1.34430838522586	0.17884868516195	0.451485295008695	WP_000392676.1
ABUW_RS02240	9.91608705976695e-05	0.446195403755209	0.148669320282383	0	1	1	WP_000893466.1
wrbA	5.92427454879389e-05	-0.637049330520086	0.165396749626368	0	1	1	WP_001183358.1
ABUW_RS02250	0.000326478104678432	-1.45837023911979	0.168396521925203	0	1	1	WP_000543071.1
ABUW_RS02255	0.000698825193451829	-0.282519717530188	0.172427505661475	0	1	1	WP_000201547.1
ABUW_RS02260	7.24277802269857e-05	-1.55721238215253	0.186760014308602	0	1	1	WP_001193957.1
ABUW_RS02265	7.62866093088407e-05	-4.34106424999669	0.25829719804215	-9.06345197602441	1.26386065286418e-19	2.46421072015729e-18	WP_000914774.1
ybeY	0.000154019812099387	-0.867966933395943	0.146449018819958	0	1	1	WP_000703572.1
ABUW_RS02275	0.00091213851115552	0.12117613438731	0.12583602814967	0	1	1	WP_000122983.1
miaB	0.000465976872898992	-1.09287729358001	0.131677787244605	0	1	1	WP_000218141.1
ABUW_RS02285	0.000301694427181233	0.0452452130289773	0.146947722648013	0	1	1	WP_000792527.1
ABUW_RS02290	0.000143501043783477	-2.28929420061564	0.161595549008231	-1.79023619394927	0.0734159488326122	0.200698749607652	WP_000877281.1
ABUW_RS02295	0.00121694291655285	0.819556246118488	0.127530891399956	0	1	1	WP_000813006.1
ABUW_RS02300	5.82749593359204e-05	1.99433681685031	0.212613513053438	0	1	1	WP_000462894.1
ABUW_RS02305	0.000185697868884022	1.39918717541416	0.197897050731923	0	1	1	WP_000021434.1
ABUW_RS02310	3.25321947685694e-05	-2.57258943649188	0.226138404877581	-2.53203093389577	0.0113403986150327	0.0352287803253216	WP_000556108.1
rlmJ	0.000279894914676299	-1.05755706386879	0.139674775418111	0	1	1	WP_001109438.1
pssA	0.00016491119957707	-1.083569770517	0.13994569472165	0	1	1	WP_000180209.1
ABUW_RS02325	0.000186496435171386	-2.33867862354612	0.178740421881225	-1.89480711739159	0.0581179599333783	0.162579440909522	no_data
ABUW_RS02330	8.82468357284274e-05	-2.38264457735743	0.762568860829697	-0.501783638189867	NA	NA	no data
ABUW_RS02335	7.73260533966663e-08	0	1.68614988069596	0	1	1	no data
ABUW_RS02340	2.5950664066658e-08	0	1.6844851827168	0	1	1	no data
ABUW_RS02345	0.00018165125657065	0.57001566958712	0.490147692803174	0	1	1	no data
ABUW_RS02355	5.81992268630051e-05	-4.49497282173917	0.297382405429488	-8.3897795437355	4.87054632295215e-17	7.7133549930834e-16	WP_000455817.1
ABUW_RS02360	0.000200899597152037	-4.62256611075465	0.220568568259902	-11.8900264504796	1.33364343258071e-32	7.08840618960708e-31	WP_000988414.1
ABUW_RS02365	0.000414467192272412	-5.41926546394217	0.206112323465728	-16.5893305477715	8.32430408635206e-62	2.93620907773145e-59	WP_001176667.1
ABUW_RS02370	0.000162055615784505	-4.2808128460108	0.220665395750733	-10.3360694061304	4.83983285558623e-25	1.50228411837397e-23	WP_000562187.1
ABUW_RS02375	0.000446195806309151	-3.54356681842151	0.18029130932246	-8.56151538430927	1.11393550557598e-17	1.84703835967299e-16	WP_000002862.1
ABUW_RS02380	0.000173308020252585	-3.77393756899205	0.20056669023229	-8.84462702624015	9.18345297869233e-19	1.64962025728362e-17	WP_000121938.1
ABUW_RS02385	0.000342153952755511	-3.90276304159236	0.235799228875129	-8.06942011926591	7.06328275950152e-16	9.96564985704214e-15	WP_000154085.1
ABUW_RS02390	0.000181023031809241	-3.91120691604452	0.198556217118732	-9.62552038802016	6.23903150703958e-22	1.4495474399589e-20	WP_000673016.1
ABUW_RS02395	8.6303609189423e-05	-3.80175008140057	0.226274058543984	-7.96268954998364	1.68339448037619e-15	2.32440234301054e-14	WP_000175501.1
ABUW_RS02400	0.000265023305348246	-3.75459367235448	0.182875387555523	-9.5944768500997	8.43438847205871e-22	1.93641581488685e-20	WP_000672540.1
ABUW_RS02405	0.000199328100019562	-0.324144858812545	0.182110431605448	0	1	1	WP_000863320.1
ABUW_RS02410	9.95618079858889e-05	-0.117686458051218	0.161064641942489	0	1	1	WP_000003709.1
ABUW_RS02415	9.63258529637316e-05	-3.72897611706701	0.226477007389502	-7.63422361058253	2.27185306244123e-14	2.83433758272411e-13	WP_000110146.1
rpsI	0.000698097973092165	-0.514286462941235	0.175228976008883	0	1	1	WP_000224786.1
rplM	0.00140124177014803	-0.906161252030023	0.151808900297836	0	1	1	WP_000854895.1
pdxA	0.000174974928918282	-1.21843754108245	0.150933997397334	0	1	1	WP_000017231.1
rsmA	0.000225940271701104	-1.55556012738328	0.137284213535729	0	1	1	WP_000284347.1
ABUW_RS02440	0.000154391605704921	-1.83186785293417	0.151562113291137	0	1	1	WP_000167234.1
ABUW_RS02445	5.08397039610062e-05	-1.67008492497404	0.184050859775464	0	1	1	WP_000514366.1
ABUW_RS02450	7.7834558844787e-05	-0.568138419757078	0.157976673523552	0	1	1	WP_000480818.1
ABUW_RS02455	4.20951801977183e-05	-0.622114166979028	0.173901849017766	0	1	1	WP_000357904.1
hflX	0.000135325345925782	-1.52394152074797	0.151694544300978	0	1	1	WP_000456890.1
ABUW_RS02465	0.000111179990853077	-1.5715900087564	0.151128617932156	0	1	1	WP_000195142.1
ABUW_RS02470	0.000112784837301379	-2.02684527654176	0.169599697480764	-0.15828611100446	0.874231351986928	1	WP_000079186.1
ABUW_RS02475	0.000148953342418658	-0.804269560115624	0.158602351284594	0	1	1	WP_000267328.1
ABUW_RS02480	0.000118453727852804	-1.79661327352701	0.173306446222295	0	1	1	WP_001097560.1
ABUW_RS02485	0.000116117889921953	-2.29318934562711	0.162473190135452	-1.80453984674448	0.0711467183956601	0.195502314005072	WP_005140677.1
ABUW_RS02490	5.60446970087408e-05	-2.07334289505772	0.204186452492791	-0.359195696689578	0.719448695661277	1	WP_002017832.1
ABUW_RS02495	6.98412380952191e-05	1.59406375314893	1.00116630879333	0	NA	NA	no data
ABUW_RS02500	7.54416758800387e-07	0	1.8063454628367	0	1	1	no data
ABUW_RS02505	0	NA	NA	NA	NA	NA	no data
ABUW_RS02510	1.41579450638544e-05	-1.58678467032558	0.678963456036799	0	NA	NA	no data
ABUW_RS02520	0.00031139885774153	-2.61797224478951	0.175923659260442	-3.5127295975276	0.000443528611487713	0.00168705350840167	WP_000459896.1
ABUW_RS02525	0.000140049081471589	-3.44891145287252	0.194814432549074	-7.43739277380043	1.02691876811844e-13	1.19294755098789e-12	WP_000779317.1
ABUW_RS02530	6.09902416730718e-05	-0.0283727978169302	0.179683572521351	0	1	1	WP_001293924.1
ABUW_RS02535	9.68488702411966e-05	-1.7389305905629	0.185076316714654	0	1	1	WP_000543478.1
trxC	6.59409369239644e-05	-0.33253373977641	0.170189012132862	0	1	1	WP_000587649.1
ABUW_RS02545	4.43877933810499e-05	0.0962327520471818	0.172250081630654	0	1	1	WP_001287659.1
ABUW_RS02550	5.69427345176916e-05	0.905697943977013	0.170477316819496	0	1	1	WP_000083565.1
ABUW_RS02555	4.78816083652478e-05	1.039869327111	0.175165035293851	0	1	1	WP_001138893.1
ABUW_RS02560	0.000118080826881865	1.26065135739859	0.16223184543257	0	1	1	WP_000619820.1
ABUW_RS02565	0.000159183378228563	-2.61451809261016	0.160473570748671	-3.82940374382643	0.000128454113898652	0.000530214853113584	WP_001043524.1
ABUW_RS02570	4.14254704627526e-05	-1.36811396916689	0.18958555200994	0	1	1	WP_001175201.1
ABUW_RS02575	2.59885510597164e-05	-0.803116488940525	0.215007792184421	0	1	1	WP_001115787.1
ABUW_RS02580	4.87962054451907e-05	-0.893907900002634	0.177666617760357	0	1	1	WP_000645707.1
ABUW_RS02585	7.32068936748068e-05	-1.21206516649688	0.173078366224908	0	1	1	WP_001161539.1
ABUW_RS02590	7.44579434297616e-05	-2.23358502088631	0.184065547622334	-1.2690317330084	0.204429746383699	0.512394971556041	WP_000637023.1
radC	6.52424820379316e-05	-3.55060945885722	0.221740881720312	-6.99288938885452	2.69281816613655e-12	2.79361884615235e-11	WP_085920667.1
coaBC	0.000280786066283819	-0.735354081801881	0.132508984691762	0	1	1	WP_000006958.1
secF	0.000320041262368361	2.08244953162072	0.13819959465373	0.596597492397153	0.550776145839949	1	WP_001985897.1
secD	0.000691274240660968	2.1145434057823	0.132179983564999	0.866571493602653	0.38617683821554	0.909754785838673	WP_001270222.1
yajC	8.63149332859661e-05	0.224788564303896	0.165278336525518	0	1	1	WP_000051669.1
tgt	0.000223490543313854	-1.23216638279389	0.142538684695352	0	1	1	WP_000667229.1
ABUW_RS02625	2.94579533885761e-05	-1.77295870254569	0.227867685053756	0	1	1	WP_000147160.1
ABUW_RS02630	2.79561161047299e-05	-2.84219829744341	0.246127660829481	-3.42179458661859	0.000622092931719821	0.00231865569171269	WP_001121110.1
queA	7.46333922794134e-05	-1.77949839890331	0.175528011528748	0	1	1	WP_001177136.1
ABUW_RS02640	1.92473635320371e-06	-2.50263165794206	0.670182993090344	-0.749991663656413	0.453259725539634	1	no data
ABUW_RS02645	2.42588718964056e-05	-4.10773999397957	0.330624519608443	-6.37502625780979	1.82931607080143e-10	1.55311736426905e-09	WP_000107855.1
ABUW_RS02650	6.05217443634665e-06	-1.3587608637737	0.322726324737887	0	1	1	WP_000218943.1
ABUW_RS02655	1.56974261743613e-06	-2.46418228833275	0.64505577733211	-0.719600234033352	0.471771167891773	1	WP_000424605.1
ABUW_RS02660	2.20763173275644e-05	-1.76273589743294	0.235922279536585	0	1	1	WP_000125747.1
ABUW_RS02670	7.10065074339483e-06	-2.04819172354428	0.331597155070513	-0.145332138130162	0.884448641526641	1	WP_000049658.1
ABUW_RS20420	2.20428084003469e-07	-2.04700602368405	1.14453612188894	-0.0410699346093804	0.967240143078385	1	WP_001015076.1
ABUW_RS02675	1.0713987683998e-05	-2.80151025386368	0.326966578729341	-2.4513522359946	0.014232060689426	0.0434806263582463	WP_001178668.1
ABUW_RS02680	2.82063136891277e-05	-3.32888557874122	0.264821102082808	-5.01805017911936	5.21985447547204e-07	2.91830480761261e-06	WP_000632296.1
ABUW_RS02685	0.000136690508194657	-4.02330744906874	0.191074052871424	-10.58912719264	3.34697961490887e-26	1.15148623418395e-24	WP_002014340.1
ABUW_RS02690	3.80349844871489e-06	-3.76890559796107	0.659068820453438	-2.68394671855977	0.00727587006975516	0.0231396523529918	WP_001043481.1
ABUW_RS02695	1.07813174293063e-05	-2.45305758362986	0.314600484442158	-1.44010453268439	0.14983782691467	0.38298469593473	WP_000786719.1
ABUW_RS02700	1.5214837681125e-05	-2.52689863881311	0.279915847599843	-1.88234658141379	0.0597889737574144	0.166655384810146	WP_000556351.1
ABUW_RS02705	5.08243628256231e-05	-2.20399903468819	0.188503450521676	-1.08220318579652	0.279162253220148	0.681226127354827	WP_001094886.1
ABUW_RS02710	2.92152439897767e-05	-3.22239224637274	0.251598653687316	-4.85850074496789	1.18277963987589e-06	6.3386533186719e-06	WP_000696053.1
ABUW_RS02715	5.53589163138634e-05	-0.562238155973897	0.168694148555566	0	1	1	WP_000417952.1
ABUW_RS02720	2.06091775468382e-05	-1.05751813895986	0.222270583857126	0	1	1	WP_000713873.1
ABUW_RS02730	3.24404766803942e-06	-7.01808480058196	1.20919993436308	-4.14992149600564	3.32589321682161e-05	0.000146975691130613	WP_000130085.1
ABUW_RS02735	8.23382489730783e-06	-4.65316567557237	0.558861377625497	-4.74744861927156	2.0599869771506e-06	1.06854939456475e-05	WP_000113725.1
ABUW_RS02740	4.45992666931269e-05	-1.92946531774932	0.192591649860807	0	1	1	WP_000483061.1
ABUW_RS02745	1.14050081011574e-05	-1.6481576565437	0.264964147212678	0	1	1	WP_000979757.1
ABUW_RS02750	0.000120715446450799	-2.03432093042332	0.155891520489718	-0.220159058783353	0.825747280695237	1	WP_000774268.1
ABUW_RS19680	5.1768426292151e-06	-5.94579835042368	1.04851843331104	-3.76321314443995	0.000167744115392608	0.000678672750493556	no_data
ABUW_RS02765	0.000456076801722665	1.04607651962612	0.13816975925246	0	1	1	WP_001046004.1
ABUW_RS02770	0.000204166143304019	-1.79911577791085	0.149738709293918	0	1	1	WP_100222614.1
ABUW_RS02775	0.000833593886896458	-3.29675587977938	0.145584482105349	-8.90723970732684	5.2318854868651e-19	9.7594786966522e-18	WP_001071615.1
ABUW_RS02780	0.000859883041807021	-4.39364544151591	0.174401496680139	-13.7249134157717	7.20151123433717e-43	8.46723139067521e-41	WP_001207612.1
ABUW_RS02785	0.000559215975463441	-4.64945470326981	0.168791601668712	-15.6966026572217	1.59561404023602e-55	3.64175439771515e-53	WP_000963361.1
ABUW_RS02790	0.000369092945023655	-4.91583273832884	0.215937031506297	-13.5031620930837	1.49805733099092e-41	1.66070355549851e-39	WP_000729646.1
ABUW_RS02795	5.74135720725063e-05	-4.31237318142564	0.294458609376074	-7.85296509524821	4.06314775906992e-15	5.45502190491048e-14	WP_001050805.1
ABUW_RS02800	5.26161881789631e-05	-4.64866795377866	0.309155157270531	-8.56743900753014	1.05811872907176e-17	1.7696123572407e-16	WP_000109738.1
ABUW_RS02805	1.19931853278696e-05	-4.59830681411416	0.472858436490231	-5.49489363751225	3.90945967822561e-08	2.49075591978906e-07	WP_000987745.1
ABUW_RS02810	3.28756118372457e-05	-3.82101814791971	0.293895515586658	-6.1961413201038	5.78641768694787e-10	4.6291341495583e-09	WP_000990625.1
ABUW_RS02815	1.96269205099642e-05	-3.44920372956435	0.300078981058493	-4.82940765945169	1.36939799646446e-06	7.28842829393981e-06	WP_001059843.1
ABUW_RS02820	2.11831110546596e-05	-2.98764776967006	0.286789736374704	-3.44380444765865	0.000573590404435196	0.00214405661773464	WP_000742888.1
ABUW_RS02825	2.52506274361435e-05	-2.82009492380149	0.263742109135348	-3.10945766866766	0.00187431140211818	0.00650476586781624	WP_000600982.1
ABUW_RS02830	2.88432068723409e-06	-3.42547158940576	0.657488771900694	-2.16805465024893	0.0301545287168867	0.0881684788406333	WP_000571491.1
ABUW_RS02835	6.54809709225476e-06	-2.82956428622924	0.449259852562942	-1.8465132851216	0.0648177121932652	0.178871069210433	WP_001114936.1
ABUW_RS02840	1.95777707217139e-06	-1.87313525634924	0.557270051309692	0	1	1	WP_000659474.1
ABUW_RS02845	1.33710496016856e-05	-3.17015673209725	0.336181038819994	-3.48073388137693	0.000500042043558886	0.0018836535233092	WP_000015691.1
ABUW_RS02850	2.67272330541177e-05	-3.20038756084801	0.262746946637339	-4.56860708073181	4.90976214246747e-06	2.40528751423911e-05	WP_000950641.1
ABUW_RS02855	3.18370066366081e-05	-2.74051644795229	0.227307989172782	-3.25776692076319	0.00112292596649677	0.00402304039705214	WP_001243259.1
ABUW_RS02860	2.01858230518736e-05	-4.35718957252072	0.362255501434019	-6.50698074477704	7.66762359501184e-11	6.88666193255693e-10	WP_000748563.1
ABUW_RS02865	6.66300404656873e-05	-4.56922291327325	0.27025926622904	-9.50651183628936	1.97162950926811e-21	4.39650718158637e-20	WP_000289874.1
ABUW_RS02870	5.58474683364235e-05	-3.92394004362422	0.236388470548008	-8.13889120380549	3.98914230871818e-16	5.77532543202483e-15	WP_001284079.1
ABUW_RS02875	0.000535235006786171	-0.303334992179833	0.151942813366207	0	1	1	WP_000194110.1
glnE	0.00075657369042463	-1.34755093515899	0.141663533462607	0	1	1	WP_000990839.1
ABUW_RS02885	0.000518139877476655	0.333614024398094	0.144751512615304	0	1	1	WP_001046506.1
ABUW_RS02890	7.06854832708919e-05	-1.67076337402021	0.174158399582106	0	1	1	WP_000548427.1
ABUW_RS02895	9.04100927090351e-05	-0.986151710718014	0.156471337905711	0	1	1	WP_000697431.1
ABUW_RS02900	6.13113440156501e-05	-0.65860118124734	0.163686319843926	0	1	1	WP_000989966.1
ABUW_RS02905	5.70540832083216e-05	-1.4541523533923	0.177958838236522	0	1	1	WP_001033815.1
ABUW_RS02910	8.61278674529704e-05	-2.02226993071142	0.177722342898691	-0.12530743376544	0.900280167278948	1	WP_000706922.1
ABUW_RS02915	4.946729424546e-05	-2.33147595351592	0.197719106906084	-1.6764993464864	0.0936404241149316	0.250223722841553	WP_000909270.1
ABUW_RS02920	6.31152933750409e-05	-1.26503215638269	0.183696814883625	0	1	1	WP_000721907.1
wecB	0.000937740209050809	0.278812689297001	0.127102658340413	0	1	1	WP_000598629.1;WP_000718056.1;WP_000832515.1
ABUW_RS02930	6.84869637266426e-05	-3.22635336347867	0.224760777306178	-5.45626055478571	4.86266244249174e-08	3.06782606127934e-07	WP_223155315.1
ABUW_RS02935	1.44915983882874e-05	-2.91367414083252	0.302456588655827	-3.02084389992314	0.00252071276467912	0.00855675024230532	WP_001251490.1
aspS	0.000870385665870069	0.718747002749771	0.132726068473394	0	1	1	WP_000986451.1
ABUW_RS02945	3.13583462259811e-05	-2.1380308604941	0.224586978104696	-0.614598680916202	0.538819785765209	1	WP_001116946.1
znuD	0.00023465763668177	-2.7419126981007	0.163411132069373	-4.5401600778687	5.62115347621202e-06	2.73309216637878e-05	WP_000899872.1
ABUW_RS02955	0.000172481942755053	-0.878339430239151	0.154761170276973	0	1	1	WP_001218074.1
ABUW_RS02960	5.73617694747715e-05	-1.86004369648044	0.183294962548461	0	1	1	WP_001290065.1
ABUW_RS02965	0.000462129931803236	-2.58051222493967	0.205636008277116	-2.82300862481911	0.00475752917369222	0.0155380582440453	WP_000743009.1
ABUW_RS02970	0.000116537988923002	-1.7359538820192	0.221095745183588	0	1	1	WP_001113293.1
ABUW_RS02975	0.000774163489966242	1.50530178710829	0.169628075557844	0	1	1	WP_001123422.1
ABUW_RS02980	0.00156315033245496	2.66626876582064	0.127582874026727	5.22224296092487	1.76768828694875e-07	1.04234506889987e-06	WP_001136747.1
ABUW_RS02985	0.000167187586641446	-1.47132340804771	0.216619000472063	0	1	1	WP_000784270.1
baeS	0.000204877660857475	-0.455531779034189	0.162255868158726	0	1	1	WP_012300504.1
ABUW_RS02995	0.000105909966668039	-0.390199066817012	0.172350979586407	0	1	1	WP_000680574.1
ABUW_RS03000	0.00028073490962604	-0.477379806176775	0.135187662490142	0	1	1	WP_001160220.1
ABUW_RS03005	0.00140415171877515	-1.05775974538767	0.141490497205661	0	1	1	WP_000199593.1
ABUW_RS03010	3.9274986313014e-05	0.019053778321913	0.174468337099743	0	1	1	WP_000701690.1
ABUW_RS03015	3.66861637082557e-05	-0.11868262778583	0.180763725014307	0	1	1	WP_001220109.1
ABUW_RS03020	2.75980590368361e-05	-0.711564730567676	0.198519868994532	0	1	1	WP_000509973.1
ABUW_RS03025	0.000204968130785836	-0.0109078164665179	0.139515604534834	0	1	1	WP_000045364.1
ABUW_RS03030	0.000170962106836667	-1.36114399647059	0.153523237286524	0	1	1	WP_000083551.1
trpB	0.00057368432691453	-0.578204512409071	0.126424060628242	0	1	1	WP_000372732.1;WP_001164645.1
ABUW_RS03040	6.12308797035962e-05	-1.27093359532427	0.182004084051988	0	1	1	WP_001139542.1
ABUW_RS03045	9.59681647133383e-05	-3.88402334269802	0.232544035643747	-8.10179172079179	5.41556024224817e-16	7.75364344646601e-15	WP_000364272.1
ABUW_RS03050	9.98574322645537e-05	-1.75957358263655	0.155135376926458	0	1	1	WP_000991228.1
ABUW_RS03055	8.25044049613563e-05	-3.58850712061268	0.203386827079655	-7.81027534290879	5.70631864904714e-15	7.55649022467677e-14	WP_001155158.1
trpA	0.000392082147241386	-0.364862576547586	0.143615861408226	0	1	1	WP_000088559.1
accD	0.000285277519597344	-0.407628348588123	0.142109290562481	0	1	1	WP_001071168.1
folC	0.000203743969086141	-1.47451613117709	0.144098857132663	0	1	1	WP_000813093.1
ABUW_RS03075	0.000173514941788036	-1.27876049684268	0.143154294307087	0	1	1	WP_002001156.1
ABUW_RS03080	3.34679982953277e-05	-3.86165563903938	0.280225481535081	-6.64342025158167	3.06486341583398e-11	2.85857453207592e-10	WP_000714606.1
ABUW_RS03085	4.52226777418853e-05	-2.42888973151762	0.227932084708347	-1.88165581017876	0.0598827632802318	0.166794774965757	WP_188136368.1
ABUW_RS03090	0.000325483138546837	2.20651797223669	0.174434854298504	1.18392607410492	0.23644232768133	0.584328809811184	WP_000175332.1
secA	0.000736219301235802	-0.148708553715475	0.151511642533067	0	1	1	WP_000881342.1
ABUW_RS03100	0.000154963992594555	1.56149086483935	0.179075868913406	0	1	1	WP_000757174.1
ABUW_RS03105	0.00021369860464669	-0.747387211925976	0.147028528626344	0	1	1	WP_000446411.1
ABUW_RS03110	6.68018078904008e-05	-1.31175084757599	0.169060008502207	0	1	1	WP_001985920.1
ABUW_RS03115	6.07961296837577e-05	-1.53631868016409	0.174871215012844	0	1	1	WP_000110465.1
ABUW_RS03120	2.83493522838071e-05	-2.23264792829297	0.230435533458788	-1.00960092743066	0.31268652511888	0.753087347896496	WP_000278748.1
ABUW_RS03125	7.05753641861889e-05	-1.97352699409489	0.165843878495208	0	1	1	WP_000129258.1
ABUW_RS03130	2.27222445879715e-05	-2.06473308164208	0.234996369869321	-0.275464177076765	0.782959644122335	1	WP_001280986.1
ABUW_RS03135	0.000146277030195855	-0.640930354726238	0.150423362563055	0	1	1	WP_001274334.1
ABUW_RS03140	7.02131070905199e-05	-0.336942361839519	0.165640001984159	0	1	1	WP_001287639.1
ABUW_RS03145	0.000544205367020282	-0.729315698937037	0.128609804204024	0	1	1	WP_000085721.1
ABUW_RS03150	0.000108135224692044	-3.09088440458508	0.177710743179264	-6.13853943250158	8.32836409679513e-10	6.48876560151909e-09	WP_000205332.1
ABUW_RS03155	0.000974339317812912	1.67697934302726	0.145128132915339	0	1	1	WP_002001352.1
ABUW_RS03160	0.00201016751182027	2.11155603477547	0.150141696292811	0.743005024786119	0.457478638279205	1	WP_001075596.1
ABUW_RS03165	0.000226561953784979	-0.104201073967499	0.143387280103732	0	1	1	WP_000281764.1
ABUW_RS03170	6.97492891526584e-05	0.77940522837939	0.160369925568548	0	1	1	WP_000935247.1
ABUW_RS03175	1.58928147767213e-05	-2.23714252567779	0.277099865121805	-0.855801664044645	0.392107494639832	0.921322225075179	WP_000457783.1
ABUW_RS03180	0.000108822455847952	1.62242549880582	0.163486552132285	0	1	1	WP_001176585.1
ABUW_RS03185	0.000223963068585185	0.388725317391435	0.13739950509691	0	1	1	WP_000129968.1
ABUW_RS03190	7.14297162843498e-05	-1.64218672363793	0.180071540329482	0	1	1	WP_000477151.1
ABUW_RS03195	0.0143154484657974	3.20716541965697	0.173451128769388	6.95968615610426	3.41031610153931e-12	3.50053610422554e-11	WP_000777885.1
ABUW_RS20425	0.000101140733770787	-4.92560909365858	0.226609747059038	-12.9103409347012	3.93554685891511e-38	3.18123371095638e-36	WP_000692859.1
ABUW_RS03205	0.000868611869660163	-5.60820357042399	0.169829159929178	-21.2460779522709	3.5838163252601e-100	4.63506911400307e-97	WP_000512708.1
ABUW_RS03210	0.000382567513495468	-2.2727541983153	0.142759047169418	-1.91059133360289	0.0560571189519664	0.157154350819096	WP_000004974.1
ABUW_RS03215	0.000222684511794602	-2.56396134990464	0.150331753355487	-3.75144530225127	0.000175818113117152	0.000707649666903059	WP_000371532.1
ABUW_RS03220	0.000181948720070715	-2.70920670437536	0.181158036085627	-3.91485092077363	9.04600830931429e-05	0.000382753677646014	WP_000070856.1
typA	0.00183198996911656	-0.345908967289821	0.139336435102984	0	1	1	WP_001280092.1
mscL	0.000162328575250843	2.1457529939617	0.189081007009845	0.770849469582712	0.440796161061639	1	WP_000022555.1
ABUW_RS03235	3.49336891631089e-05	-2.42831094432543	0.228566582787057	-1.87390010868062	0.0609441944906556	0.169265193001964	WP_001072495.1
ABUW_RS03240	2.7761008040074e-05	-1.3233584355255	0.207187628865955	0	1	1	WP_001192454.1
mutM	0.000109077701911474	-1.12907810483701	0.153320938968095	0	1	1	WP_001114561.1
ABUW_RS03250	5.23118156788139e-05	-2.00209985657746	0.201151401952437	-0.010439184400795	0.991670887219198	1	WP_001280163.1
ABUW_RS03255	0.00019750040221746	-0.881195517475521	0.148126965536444	0	1	1	WP_000055221.1
ABUW_RS03260	0.000361530615749573	2.11265078722025	0.141963912725689	0.79351706400145	0.427476631437889	0.996760414650846	WP_001096153.1
ABUW_RS03265	4.02004748109473e-05	-0.377402385241016	0.189344283425115	0	1	1	WP_000231856.1
ABUW_RS03270	0.000256339557618149	-1.70931956028111	0.183781715669117	0	1	1	WP_000734697.1
ABUW_RS03275	6.18158979043758e-05	-0.028917450175497	0.179380246307934	0	1	1	WP_000850475.1
ABUW_RS03280	6.70422319526945e-05	0.248949053894108	0.171523664290106	0	1	1	WP_000054212.1
ABUW_RS03285	6.78648934383995e-05	1.60768106323954	0.178344442027745	0	1	1	WP_000190594.1
ABUW_RS03290	9.8729882474363e-06	-2.38243571112331	0.341371871018657	-1.1202906378376	0.262589930330649	0.643619033280428	WP_000354389.1
ABUW_RS03295	1.39180804394951e-05	-3.24565612969512	0.3527801519748	-3.53096999001266	0.000414038720638282	0.00157961675130436	WP_000056785.1
ABUW_RS19685	3.03919247857632e-06	-5.30060525127946	1.0560896201676	-3.12530791729176	0.00177619028240797	0.00618637189923064	no_data
ABUW_RS03310	0.000236343588361305	1.93231254740665	0.141872236174645	0	1	1	WP_000929502.1
ABUW_RS03315	0.000507520392077306	-0.130502710097513	0.128517388270619	0	1	1	WP_001202759.1
ABUW_RS03320	0.000154705210567125	-0.0552770585519402	0.150207163878482	0	1	1	WP_001985939.1
ABUW_RS03325	5.81226600296814e-05	-1.04246083767612	0.167139064076395	0	1	1	WP_001260822.1
ABUW_RS03330	1.29723493609797e-05	-4.63916881110197	0.468524598386115	-5.63293543219051	1.77167802579378e-08	1.17506166497092e-07	WP_001985941.1
pilG	1.73835851622438e-05	0.275295769021772	0.25534259044998	0	1	1	WP_000389061.1
ABUW_RS03340	2.22688178645392e-05	0.032400334940801	0.20640629278287	0	1	1	WP_000101096.1
ABUW_RS03345	2.34615070633975e-05	-2.06547889926068	0.224214743120958	-0.292036546523416	0.770258681231488	1	WP_000729762.1
ABUW_RS03350	9.03450195372623e-05	-1.52181492996269	0.167483148599144	0	1	1	WP_000505931.1
ABUW_RS03355	0.00017089567425129	-2.91957588121897	0.170642777278626	-5.38889424963757	7.08925027503398e-08	4.4010065707411e-07	WP_000658892.1
ABUW_RS03360	1.8182922524935e-05	-2.46111223284796	0.257214068115256	-1.79271777872328	0.0730180622585649	0.200077741216972	WP_000678916.1
ABUW_RS03365	4.57327080374754e-05	-3.14859714741812	0.244822941108837	-4.69154214966932	2.71153393709754e-06	1.37526165698542e-05	WP_000355862.1
ABUW_RS03370	4.40184483953565e-05	-3.99196733211624	0.264036865735329	-7.5442772984322	4.54802495649265e-14	5.46326217683947e-13	WP_000022126.1
dapE	0.000129490928864046	-1.35302116938551	0.158458602981893	0	1	1	WP_001016570.1
ABUW_RS03380	1.99342793127073e-05	0.091643739518088	0.24311726734868	0	1	1	WP_001984826.1
ABUW_RS03385	6.03924609197685e-05	-3.16045429733642	0.215814674703799	-5.37708707217948	7.57005695243565e-08	4.66960587844997e-07	WP_001017533.1
ABUW_RS03390	3.7127399573946e-05	-1.4144651185284	0.197597297863809	0	1	1	WP_001259498.1
ABUW_RS03395	4.71107791846706e-05	-2.23409416955229	0.202811789273662	-1.15424340168123	0.24840039336436	0.611544115643222	WP_000077305.1
ABUW_RS03400	3.59169027719497e-06	-2.08336322876734	0.444872849517354	-0.187386640604789	0.851357496334809	1	no data
ABUW_RS03405	1.09934444070525e-05	-1.09645002332162	0.273603547095641	0	1	1	no data
ABUW_RS03410	5.23574918869567e-06	-1.57818440333766	0.351379353650878	0	1	1	no data
ABUW_RS03415	2.80830098287268e-06	-1.75838773276818	0.460354542413111	0	1	1	no data
