baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
mscL	0.000162328575250843	0.216992628041456	0.185387182784455	0	1	1	WP_000022555.1
ABUW_RS03235	3.49336891631089e-05	0.27452619072205	0.252177809243901	0	1	1	WP_001072495.1
ABUW_RS03240	2.7761008040074e-05	0.264648571633773	0.220028167704645	0	1	1	WP_001192454.1
mutM	0.000109077701911474	-0.0106619428988119	0.15817704701562	0	1	1	WP_001114561.1
ABUW_RS03250	5.23118156788139e-05	0.146339195514228	0.215275636011858	0	1	1	WP_001280163.1
ABUW_RS03255	0.00019750040221746	0.152299160829582	0.149958105031123	0	1	1	WP_000055221.1
ABUW_RS03260	0.000361530615749573	0.209840243617305	0.139751724205892	0	1	1	WP_001096153.1
ABUW_RS03265	4.02004748109473e-05	0.0650030345315025	0.193710716511911	0	1	1	WP_000231856.1
ABUW_RS03270	0.000256339557618149	0.372501453261232	0.187143272649485	0	1	1	WP_000734697.1
ABUW_RS03275	6.18158979043758e-05	0.18689395843873	0.1800270085338	0	1	1	WP_000850475.1
ABUW_RS03280	6.70422319526945e-05	-0.0335293705842058	0.171927693593835	0	1	1	WP_000054212.1
ABUW_RS03285	6.78648934383995e-05	0.068065689713659	0.172256823385628	0	1	1	WP_000190594.1
ABUW_RS03290	9.8729882474363e-06	0.625632496081671	0.384118683052422	0	1	1	WP_000354389.1
ABUW_RS03295	1.39180804394951e-05	0.12152183810791	0.432826019754996	0	1	1	WP_000056785.1
ABUW_RS19685	3.03919247857632e-06	1.04535958881831	1.27026372643836	0	1	1	no_data
ABUW_RS03310	0.000236343588361305	0.281634593335829	0.138776965994176	0	1	1	WP_000929502.1
ABUW_RS03315	0.000507520392077306	0.172686791448584	0.128701056358639	0	1	1	WP_001202759.1
ABUW_RS03320	0.000154705210567125	-0.0599612470029918	0.151096174449373	0	1	1	WP_001985939.1
ABUW_RS03325	5.81226600296814e-05	0.0398408382379381	0.174535812560855	0	1	1	WP_001260822.1
ABUW_RS03330	1.29723493609797e-05	0.693965178588147	0.568601097224268	0	1	1	WP_001985941.1
pilG	1.73835851622438e-05	0.17706156848878	0.254038828411974	0	1	1	WP_000389061.1
ABUW_RS03340	2.22688178645392e-05	0.259259290933553	0.206605174482808	0	1	1	WP_000101096.1
ABUW_RS03345	2.34615070633975e-05	0.27175736165757	0.248857074201545	0	1	1	WP_000729762.1
ABUW_RS03350	9.03450195372623e-05	0.558198909450859	0.171760397331865	0	1	1	WP_000505931.1
ABUW_RS03355	0.00017089567425129	0.44905625172953	0.178699170562831	0	1	1	WP_000658892.1
ABUW_RS03360	1.8182922524935e-05	0.41147278643018	0.291952462038974	0	1	1	WP_000678916.1
ABUW_RS03365	4.57327080374754e-05	0.314309230894209	0.270565007313244	0	1	1	WP_000355862.1
ABUW_RS03370	4.40184483953565e-05	0.516836090093241	0.303987722410631	0	1	1	WP_000022126.1
dapE	0.000129490928864046	-0.164220670429125	0.164049545333512	0	1	1	WP_001016570.1
ABUW_RS03380	1.99342793127073e-05	0.62542266007904	0.239761335990184	0	1	1	WP_001984826.1
ABUW_RS03385	6.03924609197685e-05	0.224239188811071	0.241351883890217	0	1	1	WP_001017533.1
ABUW_RS03390	3.7127399573946e-05	0.345008441748162	0.207463943240542	0	1	1	WP_001259498.1
ABUW_RS03395	4.71107791846706e-05	0.509600309668033	0.217027118178687	0	1	1	WP_000077305.1
ABUW_RS03400	3.59169027719497e-06	0.414363274220362	0.518207528001176	0	1	1	no data
ABUW_RS03405	1.09934444070525e-05	-0.381089470369017	0.308418088744435	0	1	1	no data
ABUW_RS03410	5.23574918869567e-06	-0.153615842646714	0.408891510970778	0	1	1	no data
ABUW_RS03415	2.80830098287268e-06	-0.438538346278534	0.586000912503263	0	1	1	no data
ABUW_RS03420	1.456552480699e-05	-0.354063384063226	0.288135963517498	0	1	1	no data
ABUW_RS03425	0.000222801274882241	0.423421247240815	0.283307175756782	0	1	1	no data
ABUW_RS03430	0.00036630122913603	0.602197568932021	0.248193349096664	0	1	1	WP_001198167.1
ABUW_RS03435	0.000500990750474229	0.413077433860639	0.179504749962729	0	1	1	WP_000473052.1
ABUW_RS03440	0.000182785164583517	0.0988826883748354	0.140508665485027	0	1	1	WP_000125649.1
ABUW_RS03450	0.000151204472048733	0.12465953929414	0.153979062529119	0	1	1	WP_000003701.1
ABUW_RS03455	6.05152683768369e-05	0.0768685391831635	0.187010660320894	0	1	1	WP_001047593.1
ABUW_RS03460	4.24640534518438e-05	0.236211344332667	0.226235425991136	0	1	1	WP_002010643.1
ABUW_RS20110	2.348993052316e-05	-0.0884640445980727	0.233484178945831	0	1	1	WP_000490937.1
ABUW_RS03465	0.000164569032892629	-0.122489158125323	0.150545202190185	0	1	1	WP_001005337.1
ABUW_RS03470	6.70945376089975e-05	0.104636910051928	0.166013448914509	0	1	1	WP_000811534.1
ABUW_RS03475	6.08272701655859e-05	0.294751617407908	0.164013867485559	0	1	1	WP_000615951.1
sbmA	5.17147812911014e-05	0.138625244237953	0.184165015539167	0	1	1	WP_025464703.1
ABUW_RS03485	2.43671192348341e-05	0.115417667461362	0.256393064582062	0	1	1	WP_000735821.1
ABUW_RS03490	2.82358754575646e-05	0.266806557159378	0.214338674094346	0	1	1	WP_000789875.1
ABUW_RS03495	7.04047651966586e-05	0.166354327852972	0.164796282549274	0	1	1	WP_000086443.1
ABUW_RS03500	8.75701657263096e-05	0.162248617102598	0.164787581462561	0	1	1	WP_000037735.1
gatB	0.000294992548643767	-0.151333601485309	0.138186199503344	0	1	1	WP_000796650.1
gatA	0.000314674346447388	-0.18112629792048	0.136002568083393	0	1	1	WP_000130658.1
gatC	4.35210320420044e-05	-0.114325158895079	0.186312990148548	0	1	1	WP_000107699.1
ABUW_RS03520	0.000474971164761001	0.156724955026197	0.134458477443423	0	1	1	WP_169517978.1
mreC	0.00026804444737052	0.0728062433598204	0.145279540545214	0	1	1	WP_001182997.1
mreD	6.25353341896455e-05	0.455152822468979	0.194677206367301	0	1	1	WP_001121007.1
ABUW_RS03535	8.72568485932402e-05	0.340675782063608	0.189151935248188	0	1	1	WP_000940845.1
rng	0.00033176222595613	0.0699978013926123	0.134901586640503	0	1	1	WP_001288187.1
ABUW_RS20115	0.000595001985529888	0.930089387917746	0.193716840836776	0	1	1	WP_001103036.1
ABUW_RS03550	0.00288892869117592	0.820136823758214	0.172941981837944	0	1	1	WP_001247585.1
ABUW_RS03555	0.000244097682302997	0.109791051753611	0.157717612834402	0	1	1	WP_000216076.1
thrH	0.000144050746185592	0.525763408476882	0.181446377182422	0	1	1	WP_000406996.1
ABUW_RS03565	0.000849447096349397	0.191296696930957	0.174761138330845	0	1	1	WP_000768265.1
ABUW_RS03570	5.16592999486295e-05	0.0901147829746339	0.212691651574193	0	1	1	WP_001023281.1
ABUW_RS03575	5.3442994661063e-05	0.490609830382233	0.275087280332204	0	1	1	WP_000187151.1
ABUW_RS03580	4.48487451463476e-05	0.10830152990564	0.22909832958713	0	1	1	WP_000993868.1
ABUW_RS03585	5.72289939222213e-05	0.0513124501715114	0.230978339168496	0	1	1	WP_000799166.1
ABUW_RS03590	0.000128920429738847	0.055430298840357	0.155225132156251	0	1	1	WP_000426935.1
ABUW_RS03595	5.18742882037465e-05	0.42528755594562	0.208599117803316	0	1	1	WP_001186885.1
ABUW_RS03600	0.000143852948149877	0.291011891222466	0.144873377341805	0	1	1	WP_001053074.1
hchA	7.03426382075379e-05	0.328151792773979	0.16920529193745	0	1	1	WP_001095768.1
ABUW_RS03610	3.5742844876538e-06	0.851452289079046	0.673945094256291	0	1	1	WP_001291525.1
ABUW_RS03615	1.88632933789543e-06	0.462110728995878	0.464327595056203	0	1	1	WP_001288394.1
ABUW_RS03620	4.62034068475199e-07	1.03640804368221	1.04827392379274	0	1	1	WP_001290367.1
ABUW_RS03625	0	NA	NA	NA	NA	NA	WP_000028947.1
ABUW_RS03630	4.94205873244757e-06	0.096380735081948	0.37973782243095	0	1	1	WP_000130785.1
ABUW_RS03635	2.95755929709003e-05	0.649659128588407	0.254586297724462	0	1	1	WP_000765548.1
ABUW_RS03640	3.85464709507465e-05	0.416927990026838	0.230031622386213	0	1	1	WP_000993558.1
ABUW_RS03650	9.63568726551826e-06	0.882593484197555	0.386396808124552	0	1	1	WP_001056658.1
ABUW_RS03655	1.00788588592478e-05	0.364598098524989	0.362008194889793	0	1	1	WP_000371040.1
ABUW_RS03660	9.26059179548669e-07	-0.373395191012157	1.12931092671387	0	1	1	WP_000380112.1
ABUW_RS03665	2.03220236156394e-06	0.196301910323449	0.742027760230005	0	1	1	WP_001076118.1
ABUW_RS03670	0.000211999918353779	0.253042491753516	0.17040769784825	0	1	1	WP_000065152.1
ABUW_RS03675	1.47782662129353e-05	0.482576064583549	0.275926092450118	0	1	1	WP_000370485.1
ABUW_RS03680	5.31180383850789e-05	0.252978333292757	0.212580934363915	0	1	1	WP_000105769.1
ABUW_RS19690	3.23533815015346e-06	1.04203114420085	0.769703352099511	0	1	1	WP_001217698.1
ABUW_RS03685	7.6421334579909e-06	0.484298276866992	0.608659965343402	0	1	1	WP_000051086.1
ABUW_RS20430	5.50797220608318e-06	0.820211352407937	0.614270006219789	0	1	1	WP_000047869.1
ABUW_RS03690	1.79507936542995e-05	0.608943060608813	0.338852856180831	0	1	1	WP_000061204.1
ABUW_RS03695	9.65498119851006e-06	1.32009260292785	0.503565215523987	0	1	1	WP_000093310.1
ABUW_RS20435	5.47340865839073e-08	1.88301789099442	1.57805950675241	0	1	1	WP_001001967.1
ABUW_RS03705	7.63998545245081e-06	0.893195639313909	0.428661726694553	0	1	1	WP_000826377.1
ABUW_RS03710	1.78316148857809e-06	0.840497203207672	0.929517310917403	0	1	1	WP_000801875.1
ABUW_RS03715	1.0931484950406e-08	0	1.68461876782994	0	1	1	WP_000066269.1
ABUW_RS03720	0	NA	NA	NA	NA	NA	WP_001278405.1
ABUW_RS03725	3.35862777733098e-06	0.320772820690893	0.46803236962245	0	1	1	WP_001204261.1
ABUW_RS03730	4.32675435717334e-06	-0.289045831288968	0.445903574229536	0	1	1	WP_000360554.1
ABUW_RS03735	2.97494333416696e-06	1.34836241181053	0.651391662603076	0	1	1	WP_000206511.1
ABUW_RS03740	7.17220415293101e-06	0.0878808694852004	0.376341222581549	0	1	1	WP_000524893.1
ABUW_RS03745	1.60114788761717e-06	-0.097992552685619	0.671844387967129	0	1	1	WP_000837877.1
ABUW_RS03750	7.83958474389245e-06	0.00670582074670837	0.381920861299199	0	1	1	WP_000994942.1
ABUW_RS03755	1.41186198811911e-06	1.36433240248836	1.22996278663614	0	1	1	no data
ABUW_RS03760	4.56826268064927e-06	-0.549012204444886	0.957943896646096	0	1	1	WP_001203942.1
ABUW_RS03765	1.80119311523734e-06	0	1.68073357590588	0	1	1	WP_000091776.1
ABUW_RS03770	0.000138890777458258	0.0942709523385114	0.174215325806627	0	1	1	WP_000020584.1
ABUW_RS03775	1.39409176033637e-05	0.407308054014798	0.548275246516696	0	1	1	WP_000433694.1
ABUW_RS03785	5.4525000529009e-06	0.259229552955687	0.613108328855864	0	1	1	WP_000378515.1
ABUW_RS03790	4.14506407023428e-06	-0.323735611094496	0.767370058906079	0	1	1	WP_000372122.1
ABUW_RS03795	1.71317076719281e-06	-1.86361434904039	1.40018183882947	0	1	1	WP_000729387.1
ABUW_RS03800	9.097324047383e-06	0.929683170883559	0.529175078284985	0	1	1	no_data
ABUW_RS03805	1.07096936748417e-05	0.962402394202699	0.333007678262133	0	1	1	WP_000268265.1
ABUW_RS03810	1.24646066577551e-05	0.522940962619324	0.357819795671148	0	1	1	WP_000146968.1
ABUW_RS03815	7.00466243735657e-07	-1.81710296299415	1.58412484872207	0	1	1	WP_000004552.1
ABUW_RS20440	2.56298297590552e-07	0.923014435400812	1.57719589935734	0	1	1	WP_001291449.1
ABUW_RS03820	1.69659231741387e-06	1.03179993994212	0.669148645729689	0	1	1	WP_000589034.1
ABUW_RS03825	6.86524968916382e-06	-0.271895712670002	0.29085433363456	0	1	1	WP_001278744.1
ABUW_RS03830	1.38614305245154e-05	0.308882975142243	0.223587640699459	0	1	1	WP_000502910.1
ABUW_RS03835	3.10071035610633e-06	0.528082210003907	0.642730110349625	0	1	1	WP_000524483.1
ABUW_RS03840	3.87704072176924e-06	-0.107727685031892	0.696331514655119	0	1	1	WP_000505830.1
ABUW_RS03845	4.10880924314857e-06	1.49712351304241	0.870943558920192	0	1	1	WP_000524214.1
ABUW_RS03850	1.3899048722325e-05	0.013756798360975	0.281191234644316	0	1	1	WP_000043392.1
ABUW_RS03855	4.73631988869764e-06	0.270180296839889	0.485909434010233	0	1	1	WP_000539744.1
ABUW_RS03860	4.64293279323542e-06	-0.520616440705165	0.447132620630585	0	1	1	WP_001251874.1
ABUW_RS03865	3.79589216861914e-08	0	1.68437431912651	0	1	1	WP_001277691.1
ABUW_RS03870	1.38925281573797e-06	1.63121789843078	1.2101565873308	0	1	1	WP_000064570.1
ABUW_RS03875	6.85282930039399e-06	1.22563311109858	0.44084737484777	0	1	1	WP_001284999.1
ABUW_RS03880	1.79357623728726e-07	0	1.68462842742955	0	1	1	WP_000094258.1
ABUW_RS03885	7.82552238590626e-06	0.923562461375593	0.539260202318867	0	1	1	WP_001185578.1
ABUW_RS03890	6.47301870399554e-05	0.15308565439774	0.17381394628429	0	1	1	WP_000335868.1
ABUW_RS03895	0.000111829602170308	0.178629054945848	0.166821892119311	0	1	1	WP_000274931.1
ABUW_RS19705	4.46402968400605e-06	-0.127167460268261	0.550329064695504	0	1	1	WP_001983384.1
ABUW_RS03900	8.10436916382893e-06	0.289742495243026	0.379398538763309	0	1	1	WP_000523931.1
ABUW_RS03905	2.45218079670401e-05	0.124768876111035	0.275227248964188	0	1	1	WP_000725052.1
ABUW_RS03910	6.89995988327781e-05	0.160973159053018	0.202505340978775	0	1	1	WP_000599538.1
ABUW_RS03915	3.63922392311379e-05	0.193542675200337	0.197540853350381	0	1	1	WP_000041780.1
ABUW_RS03920	9.81762692756187e-06	-0.414862324274941	0.569044229759148	0	1	1	WP_000538615.1
ABUW_RS03925	6.36628469520364e-05	0.276801035637957	0.219144059854109	0	1	1	WP_000835375.1
ABUW_RS03930	3.44522039022221e-06	0.44959416103699	1.13271566330573	0	1	1	WP_000130334.1
ABUW_RS03935	0.000133442112877236	0.397663780770811	0.167848236615647	0	1	1	WP_000046172.1
ABUW_RS03940	3.66045828032428e-06	-0.157484113604555	0.777223112342542	0	1	1	WP_000277446.1
ABUW_RS03945	4.62831718806176e-06	1.29206604717519	0.596631687314948	0	1	1	WP_000368384.1
ABUW_RS03950	4.72991342702254e-06	2.21054591043273	0.827186322809237	0.254532630227361	0.799084098686695	1	WP_000835156.1
ABUW_RS03955	0.000120477828698275	0.522206859256568	0.195073122703615	0	1	1	WP_000590487.1
ABUW_RS03960	1.99306798326515e-05	1.04844338632679	0.748571223633528	0	1	1	WP_000433920.1
ABUW_RS03965	6.64146144091562e-05	-0.101889516294937	0.307664798727178	0	1	1	WP_001019703.1
ABUW_RS03970	3.38542524665737e-05	0.409309838952635	0.289284573354385	0	1	1	WP_000091121.1
ABUW_RS03975	9.59067712592588e-05	0.210927304062588	0.268920402652025	0	1	1	WP_000107290.1
ABUW_RS03980	5.28160350210425e-05	0.14362028196946	0.260074890100137	0	1	1	WP_000854583.1
ABUW_RS20565	1.31402700627943e-05	-0.246787462125707	0.558176502325633	0	1	1	WP_001197966.1
ABUW_RS03990	6.98737626760806e-05	0.564119277065333	0.231056976258044	0	1	1	WP_001127116.1
ABUW_RS03995	3.67559562975492e-06	4.20482933775774	1.28273405478089	1.7188514872121	0.0856414175940812	1	no data
ABUW_RS04000	0.000188919526636412	0.0509247725871963	0.140545113052742	0	1	1	WP_002014084.1
prpF	0.000164467355593291	0.110085866982771	0.146581790062598	0	1	1	WP_000011470.1
ABUW_RS04010	0.000111348918063231	-0.0600644374945889	0.171560836030865	0	1	1	WP_000097113.1
ABUW_RS04015	3.80995703241426e-05	1.16362880248285	0.339857421719722	0	1	1	WP_001012951.1
ABUW_RS04020	0.00033105814497954	0.171140552556999	0.1357267112174	0	1	1	WP_001143942.1
ABUW_RS04025	0.000172236544252411	0.115817705103518	0.144067869440427	0	1	1	WP_000397562.1
ABUW_RS04030	0.000184355353524675	0.096546544318793	0.15280228774711	0	1	1	WP_000684970.1
ABUW_RS04035	6.11927340431867e-05	0.213894203090136	0.284885088157672	0	1	1	WP_000434847.1
ABUW_RS04040	5.30322594650685e-05	-0.0226738673277507	0.300254352717951	0	1	1	WP_000489695.1
ABUW_RS04045	0.000517535644503425	0.513115469328313	0.138063387834743	0	1	1	WP_000362909.1
ABUW_RS04050	8.87488196081631e-05	0.165457102449159	0.198765253950193	0	1	1	WP_001991057.1
ABUW_RS04055	5.17744764836519e-05	0.22272248504281	0.19511933271997	0	1	1	WP_000161505.1
ABUW_RS04060	9.19560942229813e-05	0.0929652123626627	0.167383463690963	0	1	1	WP_000559384.1
ABUW_RS04065	1.43999295576318e-05	0.182566457551725	0.48060274533378	0	1	1	WP_000184466.1
ABUW_RS04070	4.48009183525337e-05	0.481112741786648	0.236194124301499	0	1	1	WP_002013237.1
ABUW_RS04075	4.63324163761351e-05	0.183018149586492	0.277461431442093	0	1	1	WP_000144736.1
ABUW_RS04080	2.11088387227749e-05	-0.153243985917372	0.297897943576182	0	1	1	WP_001084909.1
ABUW_RS04085	3.14672350702582e-05	0.72089372829025	0.333740374930249	0	1	1	WP_000006925.1
ABUW_RS04090	2.34661987644966e-05	0.265405829238306	0.304634144073649	0	1	1	WP_012300513.1
ABUW_RS04095	0.000676616559389042	0.09908461362684	0.127123164178945	0	1	1	WP_000128717.1
ABUW_RS04100	2.70139467842925e-05	0.199677473838349	0.237077487409816	0	1	1	WP_000120759.1
ABUW_RS04105	5.98489048610793e-05	0.234633797570807	0.176217532334334	0	1	1	WP_001086059.1
ABUW_RS04110	3.91197159829615e-05	0.335279275678183	0.199331292503311	0	1	1	WP_000371755.1
ABUW_RS04115	2.02169927904898e-05	0.171130011184402	0.25426151264889	0	1	1	WP_000369283.1
ABUW_RS04120	2.03284330636434e-05	0.0513643660052157	0.27539397270208	0	1	1	WP_000927245.1
adeK	0.000850088988198688	-0.208520661036926	0.131646144636142	0	1	1	WP_001174793.1
adeJ	0.00235708700032491	-0.141985607472356	0.124408201720531	0	1	1	WP_000046678.1
adeI	0.000881035810131489	-0.165095744432333	0.130057688107641	0	1	1	WP_000986589.1
ABUW_RS04140	0.000406806906898769	0.13639131523107	0.141379329552701	0	1	1	WP_001986352.1
ABUW_RS04145	0.000276266490298981	0.121157063961956	0.162301331410618	0	1	1	WP_000547891.1
ABUW_RS04150	8.49216984371911e-05	0.256782689064584	0.165793925342622	0	1	1	WP_000234081.1
ABUW_RS04155	1.20747004301633e-05	0.847337670061022	0.352574236938289	0	1	1	WP_000667116.1
rplU	0.000933422074455984	-0.189718842779902	0.167884200116581	0	1	1	WP_000271409.1
rpmA	0.000143464830171296	-0.280553367633759	0.198509759665715	0	1	1	WP_000201632.1
lolA	0.000435914938356718	0.150534582117596	0.163528406982447	0	1	1	WP_001056757.1
ABUW_RS04175	0.000128720990594198	0.171010791719591	0.160493673465504	0	1	1	WP_001177768.1
serS	0.000359208402634184	0.0906946994441779	0.129328344701887	0	1	1	WP_000566842.1
cysG	0.000226847503162621	0.101988662144922	0.14385308941163	0	1	1	WP_000350915.1
ABUW_RS04190	5.04956407481676e-05	-0.0408468043156109	0.209863157362611	0	1	1	WP_000582210.1
ABUW_RS04195	2.92803889134969e-05	0.0887757321407374	0.209541140181699	0	1	1	WP_001001258.1
ABUW_RS04200	1.48850101378206e-05	0.220878417240093	0.255460889889145	0	1	1	WP_000071881.1
ABUW_RS04205	0.000220436937288447	-0.0410208311886263	0.137262019177397	0	1	1	WP_000183443.1
ABUW_RS04210	0.000296972016961447	0.188619213228521	0.144992705140881	0	1	1	WP_001118404.1
ABUW_RS04215	0.000184774603123947	0.216060179176775	0.149878474021736	0	1	1	WP_000626045.1
lipB	0.000147468283714701	0.103300685412759	0.156834852806212	0	1	1	WP_000050855.1
ABUW_RS04225	0.000338714101644332	0.0422055737816327	0.146949766014987	0	1	1	WP_000887099.1
rpoD	0.00243870955662845	0.0788466778690198	0.142140528461794	0	1	1	WP_001281941.1
ABUW_RS04235	2.67869209518334e-05	0.356054444867509	0.208940938714445	0	1	1	WP_000099358.1
ABUW_RS04240	0.000126908802798718	0.270437918579557	0.152601321795759	0	1	1	WP_001274941.1
ABUW_RS04245	0.000155732137385372	0.0425242478356802	0.159096911794848	0	1	1	WP_000994655.1
ABUW_RS04250	3.79253726605848e-05	-0.177519230804094	0.225167994640156	0	1	1	WP_001984862.1
gltA	0.00152294449887535	-0.0686576691571113	0.141435828423736	0	1	1	WP_001287579.1
sdhC	0.000357500575660234	-0.237620194744644	0.182556635454194	0	1	1	WP_001984863.1
sdhD	0.000309369379435473	-0.25427323463566	0.138454442568892	0	1	1	WP_000833672.1
sdhA	0.00199401989774513	-0.213696532532635	0.125907349487927	0	1	1	WP_000500957.1
ABUW_RS04275	0.00068245113620288	-0.217529883919977	0.144265068110915	0	1	1	WP_000086385.1
ABUW_RS19715	7.68076170442683e-07	-1.44376619986489	1.46096569960973	0	1	1	no_data
ABUW_RS20120	2.5720401239544e-05	0.300570463321411	0.225176610055509	0	1	1	WP_001986360.1
ABUW_RS04280	0.00246522333201594	-0.0185726094407609	0.121654631159552	0	1	1	WP_001984866.1
odhB	0.00106662667770375	-0.169982645371132	0.135790458975186	0	1	1	WP_000179876.1
lpdA	0.00142990971318696	-0.137749583098852	0.1484173749044	0	1	1	WP_000082610.1;WP_001287542.1
sucC	0.000954973155880583	-0.133561992769768	0.157602955590367	0	1	1	WP_001048573.1
sucD	0.00083158936137134	-0.166852454326327	0.175846449874455	0	1	1	WP_000114637.1
ABUW_RS04310	0.000208921017354346	0.948480334095803	0.185107240859669	0	1	1	WP_223234499.1
ABUW_RS20125	5.5838688410303e-05	0.95424471341481	0.233393985966892	0	1	1	no_data
trpS	0.000157675985447407	0.0450599905311704	0.150053612771163	0	1	1	WP_000072941.1
ABUW_RS04320	0.000140859637217571	0.250142094275693	0.152465099150783	0	1	1	WP_000146247.1
ABUW_RS04325	0.000167918202146145	0.380503606571317	0.141576443307954	0	1	1	WP_001267656.1
ABUW_RS04330	0.000136069959543537	0.18215928761487	0.157458245281016	0	1	1	WP_000526259.1
ABUW_RS19720	0.00242384081396003	0.402589694210549	0.125909340555868	0	1	1	WP_079398453.1
ABUW_RS04345	4.30732155410122e-05	-0.111466005572027	0.254365414350978	0	1	1	WP_000257898.1
ABUW_RS04350	9.01332744337799e-05	0.326314520483109	0.214358981050024	0	1	1	WP_000221993.1
ABUW_RS04355	6.45600292795041e-05	0.409266251274905	0.203938716741345	0	1	1	WP_000722324.1
ABUW_RS04360	3.38719314818192e-05	0.434788176528481	0.261095887434715	0	1	1	WP_001986539.1
ABUW_RS04365	6.79086483916674e-05	0.226779094126841	0.179082546914935	0	1	1	WP_000966782.1
ABUW_RS04370	5.8250101837071e-05	0.305084895597253	0.213116839037785	0	1	1	WP_000380747.1
greA	0.000215223108203493	0.207424366089342	0.139207055394331	0	1	1	WP_001190204.1
carB	0.00179920279484446	-0.156230990586288	0.128746810030496	0	1	1	WP_001126293.1
carA	0.000925874903349212	0.0478760354303042	0.134166813548219	0	1	1	WP_000106445.1
ABUW_RS04390	0.000112680360240406	0.126302152736462	0.199859273870385	0	1	1	WP_001282880.1
ABUW_RS04395	9.6452281693921e-05	0.178923878492146	0.180846747372009	0	1	1	WP_000179363.1
yhbY	8.12659211415775e-05	0.164802969554777	0.182974373716491	0	1	1	WP_000729551.1
rlmE	0.000563845983931939	0.292403008904998	0.152563990404154	0	1	1	WP_000235573.1
ftsH	0.00353602980887694	0.0720045274027389	0.149679268007298	0	1	1	WP_001286662.1
folP	0.000155989324747133	0.41559537815208	0.176319856188869	0	1	1	WP_001176043.1
ABUW_RS04420	5.33427775369247e-05	0.123562592723181	0.303724252788976	0	1	1	WP_000461267.1
ABUW_RS04425	3.00927357547482e-05	1.03638531434257	0.479446745619662	0	1	1	WP_001112525.1
ABUW_RS04430	5.00739052114808e-06	1.8831653663829	1.57340736317833	0	1	1	no data
ABUW_RS04435	0.000355104134492578	0.912950413037478	0.216890425924891	0	1	1	WP_001290935.1
ABUW_RS04440	1.51014881520045e-06	1.92043653365938	1.4117221629024	0	1	1	no data
ABUW_RS04445	5.6937446847703e-07	0	1.68633507134565	0	1	1	no data
folD	0.000167485036978367	0.086663756090985	0.143578088610271	0	1	1	WP_001229850.1
ABUW_RS04455	9.26262386328475e-05	0.195573019075038	0.185876052370435	0	1	1	WP_001278001.1
ABUW_RS04460	8.27961682092193e-05	0.140251761743461	0.171579488279161	0	1	1	WP_001043188.1
ABUW_RS04465	0.000204403823709183	0.218283508190425	0.14336315598771	0	1	1	WP_001986541.1
glpK	7.3857591163904e-05	0.553073307263995	0.209796192573676	0	1	1	WP_000063780.1
glpD	0.000129944378420812	0.365350991298805	0.158671204002247	0	1	1	WP_000868053.1
ABUW_RS04480	0.00122371202783039	0.0624952803415727	0.129165189404921	0	1	1	WP_000214356.1
ABUW_RS04485	9.60214302459516e-05	0.189388929277359	0.19940429981451	0	1	1	WP_001247651.1
ABUW_RS04490	6.64000893275777e-05	0.234115071392591	0.248975008806798	0	1	1	WP_000924315.1
ABUW_RS04495	0.000921105503548136	0.379655052754006	0.134941284279919	0	1	1	WP_000250932.1
ABUW_RS04500	0.000117115747642891	0.191201059531382	0.193433445384417	0	1	1	WP_000065579.1
groL	0.00146583909631955	-0.0433730275268575	0.177690356950109	0	1	1	WP_001274623.1
ABUW_RS04510	9.45613357660479e-06	-0.136449328090526	0.448035559954556	0	1	1	WP_000379022.1
ABUW_RS04515	0.000155387164029001	0.332583838274691	0.142439172626783	0	1	1	WP_000732912.1
ABUW_RS04520	3.86128182559957e-05	0.154377486786197	0.240128622962702	0	1	1	WP_000488511.1
ABUW_RS04525	0.000339566872068095	0.17956044825589	0.198529062944361	0	1	1	WP_002017883.1
ABUW_RS04530	6.52011829907468e-05	0.270262004957617	0.204105142555456	0	1	1	WP_001135459.1
htpX	0.000702087835720494	0.0302401151413791	0.143092920662214	0	1	1	WP_000984535.1
ABUW_RS04540	0.000140133461106772	0.748773928953488	0.185463906519725	0	1	1	WP_000798643.1
ttcA	0.000256892650816211	0.549672029243365	0.160309201189988	0	1	1	WP_000271249.1
ABUW_RS04550	0.000323409067581409	0.357628134453121	0.143481070566784	0	1	1	WP_001110719.1
ABUW_RS04555	0.000838776585579185	0.79283945732864	0.144376778657133	0	1	1	WP_001984613.1
greB	4.02295509660405e-05	0.247101637578042	0.254251878636751	0	1	1	WP_000841361.1
ABUW_RS04565	1.07268351626111e-06	0.0269779478618918	1.68287669690791	0	1	1	no data
ABUW_RS04570	3.83722914679192e-05	0.0369678475355989	0.236397833014432	0	1	1	no_data
ABUW_RS04575	0.000265257747698397	0.756838105501868	0.202884194083286	0	1	1	WP_001071462.1
ABUW_RS04580	2.642791152475e-05	-0.960239238052803	0.714844922766194	0	1	1	WP_000371001.1
ABUW_RS04590	1.28921274780296e-05	-0.0848310858569828	0.785132566802838	0	1	1	WP_000406450.1
ABUW_RS04595	2.72948909052351e-06	-0.368909392483738	1.14765430258807	0	1	1	WP_000382057.1
ABUW_RS04600	8.93874163577962e-06	0.452752026759834	0.665978427106933	0	1	1	WP_000703425.1
ABUW_RS20570	1.38977455780759e-05	-0.242583402233242	0.392019979484085	0	1	1	no_data
ABUW_RS04605	5.1472195974391e-05	0.584464435521639	0.492042730691531	0	1	1	WP_001246786.1
