baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	UniprotID
fba	0.000668779437554442	1.10063701307749	0.135367441370715	0	1	1	WP_001174011.1
ABUW_RS11040	5.98139362997023e-05	-3.11983206116839	0.232668944850045	-4.81298465461353	1.48692710830121e-06	9.0998062779317e-06	WP_001049822.1
ABUW_RS11045	0.000226675260499562	-1.12940805823865	0.146821638779145	0	1	1	WP_001011093.1
ABUW_RS11050	6.35961455951757e-05	-1.8676430213142	0.17755134717064	0	1	1	WP_000022187.1
ABUW_RS11055	9.40743418842906e-05	-3.06124081689024	0.215781507133566	-4.91812681720379	8.73763013570982e-07	5.53050651330409e-06	WP_000812866.1
ABUW_RS11060	0.000207917192891556	-2.95306603067014	0.170685696930231	-5.58374865504821	2.35388826146581e-08	1.86770684140846e-07	WP_000133515.1
ABUW_RS11065	0.000172007546811256	-3.24320356995707	0.185305737841042	-6.70893186817299	1.96054173635951e-11	2.20489911219562e-10	WP_000037059.1
ABUW_RS11070	4.55273689089382e-05	-4.14759791226593	0.279618833870007	-7.68044799609004	1.58533194465758e-14	2.66280863431663e-13	WP_000651464.1
sstT	0.000273729679686706	-1.35530811935289	0.143724958332873	0	1	1	WP_000889009.1
ABUW_RS11080	5.72957580627087e-05	-2.61792957153856	0.19109140729273	-3.23368580666717	0.00122203814884395	0.00489825208420921	WP_001116532.1
ABUW_RS11085	6.27723684751393e-05	-3.23400385223071	0.222694044353492	-5.54125215073971	3.00316410673888e-08	2.33045534682937e-07	WP_000240310.1
ABUW_RS11090	0.000268538731928038	-1.26772208305627	0.149343368125463	0	1	1	WP_000922246.1
ABUW_RS11095	6.6684357588203e-05	-1.8635923950969	0.179626830582257	0	1	1	WP_000966086.1
ABUW_RS11100	0.000215360482898014	-2.21343522043926	0.162898390397546	-1.31023529402828	0.190116249411986	0.512970130541382	WP_000705524.1
gcvH	3.23665519804077e-05	-1.4580573201565	0.199912968870202	0	1	1	WP_001016343.1
ABUW_RS11110	5.97888964984859e-05	-1.19914074487978	0.187968071004534	0	1	1	WP_085920583.1
putP	0.000394531444679822	0.363078956732716	0.131239786170735	0	1	1	WP_000119795.1
ABUW_RS11120	2.04684860426826e-05	-2.12809504330302	0.267388677799171	-0.479059339226142	0.631896414966665	1	WP_001014233.1
putA	0.0016139055542529	0.525216052450502	0.153403058112016	0	1	1	WP_001094968.1
ABUW_RS11130	1.49866245515006e-05	-2.28962602445568	0.273792831937176	-1.05782909803182	0.290133364312189	0.749978316809655	WP_000575827.1
trmA	6.77094088185315e-05	-2.27113843173613	0.182641101232359	-1.48454225202675	0.137665122645002	0.385105029461144	WP_000204682.1
ABUW_RS11140	4.26467959928393e-05	-0.512215260438078	0.20166455964691	0	1	1	WP_000011679.1
ABUW_RS11145	3.57239534378442e-05	-2.38909836726515	0.23969032447795	-1.62333781354178	0.104517210351036	0.298400865461383	WP_000699303.1
ABUW_RS11150	9.91573758354098e-05	-1.4452578843662	0.164449761042038	0	1	1	WP_001187972.1
ABUW_RS11155	0.000229653948681042	2.1581721588175	0.145903433566139	1.08408798169781	0.278325791034435	0.724767831686984	WP_000550334.1
ABUW_RS11160	6.16827453509396e-05	-0.789871402133276	0.181816672702488	0	1	1	WP_000248280.1
tkt	0.00105049459712542	-0.00519800967557094	0.129337345013903	0	1	1	WP_000211068.1
metK	0.000264977278619756	-0.247044305792312	0.134663244991378	0	1	1	WP_001209545.1
ABUW_RS20510	0.000110827083717681	-0.160779818807965	0.161993169307295	0	1	1	WP_000966850.1
ABUW_RS11180	1.00861061299134e-05	-0.346088938178446	0.266859927289159	0	1	1	WP_000192618.1
ABUW_RS11185	0.000216473421927153	-0.431255846337919	0.203907098919622	0	1	1	WP_001050731.1
ABUW_RS11190	6.40123286082174e-05	-1.56231648438628	0.170453449616701	0	1	1	WP_001021779.1
ABUW_RS11195	3.6381828577643e-05	-3.19372567252914	0.247500825826661	-4.82311793725157	1.41331346236961e-06	8.6629640347458e-06	WP_001109738.1
ABUW_RS11200	4.21926570729653e-05	-2.87025900747807	0.226066509518097	-3.84957068312858	0.000118325035448481	0.000554469972874523	WP_000340965.1
ruvC	5.33344646535514e-05	-2.14407337704204	0.182938134464125	-0.787552455719899	0.430958534050091	1	WP_001128328.1
ABUW_RS11210	0.000106059323256153	-2.31590666920221	0.17012373037819	-1.85692300833014	0.0633221086105547	0.188268031730998	WP_001149484.1
queG	0.000139094007254461	-3.97022879696901	0.189978166734941	-10.3708169777103	3.36634276074314e-25	1.53663646019805e-23	WP_000204465.1
bioB	0.000412125881291614	-1.21052357378033	0.136521318467774	0	1	1	WP_000175360.1
ABUW_RS11225	1.3166305616074e-05	-3.69243197155992	0.381619202037638	-4.43487110324442	9.21273935203109e-06	5.09920523336386e-05	WP_000030993.1
ABUW_RS11230	2.72279876795321e-05	-4.68532464374762	0.361953338017286	-7.41898018804671	1.18025564087956e-13	1.81003631881925e-12	WP_001061891.1
ABUW_RS11235	0.000123668607286063	-5.89475794320977	0.29537894255616	-13.1856316821544	1.06161023313031e-39	1.87229441115709e-37	WP_000713430.1
ABUW_RS11240	0.000149010611035511	-6.24006456731343	0.3076582878079	-13.7817336159684	3.28292728083239e-43	6.70408307875245e-41	WP_000898891.1
ABUW_RS11245	0.00170523764573857	-7.16922195066851	0.21838242630486	-23.6705033373534	7.26007008050204e-124	1.4084535956174e-120	WP_005115797.1
ABUW_RS11250	0.00172039721091568	-6.89100072150544	0.201018937355743	-24.3310445565128	9.20324390284232e-131	3.57085863430282e-127	WP_000738477.1
ABUW_RS11255	9.45059391223003e-06	-6.83368205240988	1.04740789005348	-4.61489940863734	3.93285753055142e-06	2.28777919318434e-05	WP_000905609.1
ABUW_RS11260	6.87124237357343e-05	-3.55110648136725	0.215706971347134	-7.19080367074031	6.44110465592233e-13	8.70783486584622e-12	WP_000568087.1
ABUW_RS11265	0.00129545942029203	1.47652633271465	0.163380057369257	0	1	1	WP_001037930.1
ABUW_RS11270	0.000372359140051349	0.304447580074551	0.168048667941069	0	1	1	WP_001046928.1
ABUW_RS11275	0.000164960948921175	-2.50569066751392	0.179943230603007	-2.81027891863062	0.00494985828063134	0.0180502350835053	WP_000378386.1
ABUW_RS11280	3.69766746577595e-05	-2.90041718109208	0.22665280680831	-3.97267165481699	7.10709854693565e-05	0.000345125686634673	WP_001161759.1
ABUW_RS11285	4.67680397789592e-05	-3.23490796258839	0.236798834174571	-5.21500862490733	1.83808682550337e-07	1.28039082279229e-06	WP_001010553.1
ABUW_RS11290	7.96335750878757e-05	-4.55669381341524	0.25340571511532	-10.0893297227007	6.15886168465708e-24	2.46354467386283e-22	WP_000108033.1
ABUW_RS11295	8.61329003543091e-06	-5.30635912884613	0.692260085678873	-4.77618050967608	1.78656035217919e-06	1.08479720914793e-05	no data
ABUW_RS11300	0.000107041277021451	-3.60869358943009	0.203159938356121	-7.91836029508043	2.40663144632784e-15	4.38391080363944e-14	WP_001124739.1
ABUW_RS11305	7.35400793448136e-05	-4.84732873805128	0.428490277406807	-6.64502530905279	3.03164977407509e-11	3.33223827858679e-10	WP_000037165.1
ABUW_RS11310	0.000128645368031872	-4.56156244104744	0.227458700902504	-11.2616595051486	2.02901360317931e-29	1.33433436954843e-27	WP_000713973.1
ABUW_RS11315	0.000262955601690134	-1.6662282842079	0.143504410437972	0	1	1	WP_000907230.1
ABUW_RS11320	8.91296520319487e-05	-2.02523311962317	0.179974142814245	-0.140204138375647	0.888498702252734	1	WP_000418050.1
ABUW_RS11325	7.44113309409806e-05	-5.09159267995732	0.262060125436489	-11.7972647491027	4.03205300546287e-32	3.32858843855233e-30	WP_005141545.1
ABUW_RS11330	8.25619552673847e-05	1.14053912781681	0.177828792225894	0	1	1	WP_001132006.1
ABUW_RS11335	6.05458866197833e-05	0.728544592366745	0.209370281506419	0	1	1	WP_000347804.1
ABUW_RS11340	0.000125536787477692	0.397281791934555	0.173650933851833	0	1	1	WP_000110649.1
ABUW_RS11345	0.000472528089075724	1.22258223317411	0.164201362756015	0	1	1	WP_000830363.1
ABUW_RS11350	6.07683513555698e-05	-0.968330940992527	0.1680764596067	0	1	1	WP_001265503.1
ABUW_RS11355	3.69562642142247e-05	-1.422056128966	0.220518791789647	0	1	1	WP_001986597.1
ABUW_RS11360	3.59316759691482e-05	-1.03482260970973	0.198094580928243	0	1	1	WP_000205197.1
ABUW_RS11365	3.82678404225914e-05	-1.82737155903229	0.207031092286352	0	1	1	WP_000753093.1
ABUW_RS11370	2.32464831224328e-05	-1.74331451684568	0.221467092238885	0	1	1	WP_000079420.1
ABUW_RS11375	2.17041410188235e-05	-2.06244663479667	0.258487656598048	-0.241584590995692	0.809102063079157	1	WP_001007363.1
ABUW_RS11380	2.27404418892937e-05	-1.89010804874501	0.220665969626804	0	1	1	WP_001986595.1
ABUW_RS11385	1.42174946779479e-05	-2.00617456528932	0.260377464908152	-0.0237139004771272	0.981080818146906	1	WP_001153955.1
ychF	0.000196498618047712	-0.913337618553429	0.153655859419382	0	1	1	WP_000506572.1
ABUW_RS11395	2.76077879665201e-05	-3.28417774654697	0.256932726602835	-4.99810889615494	5.78952890933273e-07	3.72526901628706e-06	WP_000067189.1
ABUW_RS11400	3.56514492995551e-05	-3.24956987765846	0.244791056540504	-5.10463860615635	3.31427279336849e-07	2.21713421349478e-06	WP_000342693.1
ABUW_RS11405	2.22605557818727e-05	0.0652977398207204	0.205024264999932	0	1	1	WP_000736693.1
ABUW_RS11410	1.9891499537517e-05	-1.40218478860005	0.227648384027492	0	1	1	WP_000477056.1
ABUW_RS11415	5.38568131875811e-05	-3.17946062055056	0.216527230211295	-5.44716994439732	5.11775609913878e-08	3.87073950578138e-07	WP_000741226.1
ygaH	1.87102605820543e-05	-3.78543317505485	0.329647612659045	-5.41618718440872	6.08833628899608e-08	4.56037544426733e-07	WP_001047284.1
ABUW_RS11425	5.4106706982788e-05	-1.56659846997903	0.2046404767406	0	1	1	WP_000084509.1
purT	0.000184355406432368	-0.0438925456134042	0.146536201874596	0	1	1	WP_002000338.1
glnD	0.000259913999566027	-0.25251363861012	0.133334019732352	0	1	1	WP_000611178.1
dapC	8.75467216457652e-05	0.0742772126596664	0.151765271802176	0	1	1	WP_001991133.1
ABUW_RS11445	1.34717995325004e-05	-3.97128030315285	0.389763326465739	-5.05763413153272	4.24489846096705e-07	2.79629983506828e-06	WP_000451673.1
ABUW_RS11450	4.78185741935511e-05	-0.569932776924422	0.178543586202822	0	1	1	WP_000535318.1
ABUW_RS11455	5.33718389760936e-05	1.8040649716386	0.183637298769519	0	1	1	WP_000066032.1
msrB	5.376556369811e-05	1.86704905376197	0.189590153641883	0	1	1	WP_000521160.1
ABUW_RS11465	0.000215816574977944	-0.662202164225623	0.152143426281666	0	1	1	WP_000078700.1
ABUW_RS11470	0.00033626403977513	-0.336378005644384	0.177610069927781	0	1	1	WP_000810595.1
ABUW_RS11475	0.000203301395326496	-0.384770749204926	0.159123272150488	0	1	1	WP_000956445.1
dnaE	0.000449029196322846	-1.3567154456507	0.14034621331671	0	1	1	WP_001160989.1
ABUW_RS11485	4.74350566449474e-05	-1.06342347249841	0.179467648364379	0	1	1	WP_001047868.1
cysE	8.15066603418015e-05	-1.02764763293895	0.165080462769079	0	1	1	WP_000917698.1
ABUW_RS11495	0.000306117494198656	0.645305720352542	0.149394596917942	0	1	1	WP_001009738.1
ABUW_RS11500	0.000120848047095201	-2.10147963077533	0.174100040923222	-0.582881142573006	0.559973315972492	1	WP_000498041.1
ahpF	0.000232596003698621	0.0152572086267385	0.138738117223929	0	1	1	WP_000886809.1;WP_000886807.1
ABUW_RS11510	1.48016918353487e-05	-0.743320253927406	0.223280906774254	0	1	1	WP_000501458.1
ABUW_RS11515	1.1022736478758e-05	-1.23115005207172	0.25399426161065	0	1	1	WP_001017021.1
ABUW_RS11520	2.48569509013018e-05	-1.1349924680516	0.210633808544943	0	1	1	WP_000886379.1
arsB	0.000124367877341588	-1.85147399976912	0.168651184647605	0	1	1	WP_001986574.1;WP_000068656.1
ABUW_RS11530	9.47867234814536e-06	-5.0273000778839	0.59186154740664	-5.11487879411768	3.13942479893338e-07	2.10743394807292e-06	WP_000610147.1
arsC	7.76683944901048e-05	-2.87108839328088	0.198798638583897	-4.38176236761937	1.17723168456644e-05	6.4333224452363e-05	WP_000138013.1;WP_001275666.1
ABUW_RS11540	3.99163488526534e-06	-2.86705138816999	0.47862676188229	-1.81153971574875	0.0700573470425015	0.207023995830088	WP_000784879.1
ABUW_RS11545	0.000125073521628043	-1.51901137762852	0.159562979256302	0	1	1	WP_000136119.1
ABUW_RS11550	3.96874653137998e-05	-1.21404539621299	0.191739678895015	0	1	1	WP_001043289.1
ABUW_RS11555	2.84297787181618e-05	-2.51803359685225	0.23126743866862	-2.23997636603973	0.0250924572417647	0.0811322784150392	WP_000375410.1
ABUW_RS11560	2.75570367424628e-05	-1.72781340190423	0.218487488420557	0	1	1	WP_001986578.1
ABUW_RS11565	3.49882333627045e-05	-2.48657835556139	0.239429297594835	-2.03224233813185	0.0421291287045317	0.130664284071609	WP_001066271.1
ABUW_RS11570	3.31341315173362e-05	-2.41523797355732	0.251975780479333	-1.64792811740642	0.0993674227611621	0.284745642772015	WP_000694032.1
tauD	0.00010284243255648	-0.633936252548816	0.162758582490656	0	1	1	WP_001099252.1
tauC	0.00014501696234258	-0.318497375285338	0.161101289079641	0	1	1	WP_001092656.1
ABUW_RS11585	0.000138630633941542	-0.273148649309391	0.175175419870929	0	1	1	WP_000114471.1
tauA	0.000249192087906753	-0.207795637207498	0.185787581750762	0	1	1	WP_000651495.1
ABUW_RS11595	3.78765121033259e-05	-2.79692935883716	0.215925728513989	-3.69075683718502	0.000223587801320299	0.00100407484852171	WP_000472481.1
ABUW_RS11600	5.638885560792e-05	-3.87294536228108	0.248252489238465	-7.54451795438786	4.53963491575318e-14	7.1284654196211e-13	WP_000107065.1
ABUW_RS11605	0.000280083726027719	-4.72498944508765	0.207015526206874	-13.1632129001016	1.42878433751488e-39	2.41029705632944e-37	WP_001986580.1
ABUW_RS11610	0.000581441844030852	-3.77966034257567	0.179511733071801	-9.91389427377346	3.62245121695622e-23	1.35145295401828e-21	WP_000183277.1
ABUW_RS11615	0.00045068900458354	-3.35152375517035	0.185595519976226	-7.28209255990378	3.28681425948054e-13	4.68854387014136e-12	WP_000471020.1
ABUW_RS11620	0.000632320536093563	1.08723945098764	0.158864550989174	0	1	1	WP_000052002.1
ABUW_RS20205	2.96147286787272e-05	0.681009570032035	0.203517167287421	0	1	1	WP_000749814.1
ABUW_RS11635	6.22653846099427e-05	-1.74957461187461	0.175326247680415	0	1	1	WP_000278262.1
ABUW_RS11640	2.77609919066612e-05	-2.45063013981156	0.238062992026409	-1.89290294965951	0.0583707769316962	0.174348433021541	WP_000401804.1
madM	2.76020562405209e-05	-2.32299253060807	0.253587588786271	-1.27369218720042	0.202772526386773	0.543716242142834	WP_000338773.1
madL	1.28654373823494e-05	-2.30341243989459	0.310126011201731	-0.978352117962884	0.32790020130332	0.837559434533826	WP_000587903.1
mdcH	4.38230540029807e-05	-1.9769727849886	0.231443204364105	0	1	1	WP_000146930.1
ABUW_RS11660	4.56111742377357e-05	-1.59569407225213	0.21863450769069	0	1	1	WP_000245146.1
mdcE	5.81921684251336e-05	-1.49642170564164	0.224081900876252	0	1	1	WP_001017588.1
ABUW_RS11670	6.98151505987021e-05	-1.84553437859729	0.2387904624487	0	1	1	WP_000129850.1
ABUW_RS11675	1.14931144151687e-05	-1.54367813517817	0.293923565181448	0	1	1	WP_000448952.1
ABUW_RS11680	9.68615303411762e-05	-1.44421812537915	0.211703259221941	0	1	1	WP_000968303.1
mdcA	0.000300942516479793	-1.50619612754494	0.203884808092078	0	1	1	WP_000399235.1
ABUW_RS11690	4.47984290420602e-05	-3.20839718299716	0.225536438783558	-5.35788003710046	8.42041167849616e-08	6.15276785547366e-07	WP_000941172.1
ABUW_RS11695	1.64936673546718e-05	-0.658326223942312	0.221905784034298	0	1	1	WP_000060331.1
ABUW_RS11700	1.83504617132624e-05	-1.95801287841253	0.240152600121845	0	1	1	WP_000275762.1
ABUW_RS11705	4.83473748191075e-05	-1.88290102363031	0.188250578826759	0	1	1	WP_000113414.1
ABUW_RS11710	1.49915693343766e-05	-3.2389492905695	0.322735990522478	-3.83889410215377	0.000123589717052038	0.000577049461085326	WP_001028704.1
ABUW_RS11715	1.10594443868955e-05	-3.50337572359372	0.38003437494855	-3.95589405247157	7.62489500596771e-05	0.000369345725632393	WP_000102768.1
ABUW_RS11720	3.02192801652307e-05	-3.25195256414196	0.265161666896299	-4.72146890157989	2.3414743615624e-06	1.41070194454381e-05	WP_000949917.1
yfcF	7.06139675898547e-05	1.36804270856314	0.173644051187948	0	1	1	WP_001058576.1
yghU	0.000113848785246813	1.84670812284879	0.15834620338687	0	1	1	WP_001285223.1
ABUW_RS11735	4.57107256902389e-05	-1.96490916699674	0.199220521021255	0	1	1	WP_000357081.1
ABUW_RS11740	2.75020568757335e-05	-2.64055810150842	0.231445962553544	-2.76763566942857	0.00564645384359287	0.0203419135683754	WP_001027442.1
ABUW_RS11745	2.05511441554074e-05	-1.40843559853579	0.247278499024978	0	1	1	WP_000992233.1
ABUW_RS11750	3.11659098388398e-05	-2.17411341019453	0.220386610082413	-0.79003624643719	0.42950660043704	1	WP_001985666.1
ABUW_RS11755	2.38043848791844e-05	-1.93142987290555	0.242109339381562	0	1	1	WP_001107595.1
ABUW_RS11760	5.81978691671177e-05	-2.1073072504661	0.194177143715594	-0.552625548057663	0.580519844119337	1	WP_000211578.1
ABUW_RS20605	4.69013866857857e-06	-3.9261814241063	0.597752212979318	-3.2223743924022	0.00127132894199771	0.00508531576799083	no_data
ABUW_RS11765	1.29567867110158e-05	-2.83089553974126	0.344436983728771	-2.41232962484528	0.0158509438007046	0.0533405567621283	WP_000267773.1
ABUW_RS11770	3.01891496437739e-05	-1.9034636907104	0.222512053389034	0	1	1	WP_001985664.1
ABUW_RS20610	1.99299136209526e-06	-1.40543194042318	0.50107839134881	0	1	1	no_data
ABUW_RS11775	2.73413413745857e-05	-0.522984182880601	0.215571810917249	0	1	1	WP_000209987.1
ABUW_RS11780	2.79446124466142e-05	-1.2003677856369	0.230933040083004	0	1	1	WP_000476792.1
ABUW_RS11785	2.29552045945705e-05	-2.36799794853336	0.248668888909276	-1.47987128646244	0.138907599798546	0.38830078329853	WP_001130359.1
ABUW_RS11790	2.02213613160589e-05	-2.3326337126673	0.26500412632389	-1.25520201244244	0.209405435181618	0.560340061037708	WP_000418072.1
ABUW_RS11795	2.81521469512437e-05	-1.72075798717997	0.232331423846551	0	1	1	WP_001104472.1
ABUW_RS20210	9.07516190495258e-07	-5.20485498932241	1.24482849233423	-2.57453537500001	0.0100374821663647	0.0351179091471773	WP_002017921.1
ABUW_RS11800	1.57285996359929e-05	-0.149452250129076	0.214825174647066	0	1	1	WP_001025680.1
ABUW_RS11805	1.95986639828107e-05	-2.5815856355594	0.262210824346207	-2.21800773102909	0.0265543052932201	0.085431761639879	WP_000062627.1
ABUW_RS11810	7.4631960935241e-05	-3.38262422432096	0.217286806141682	-6.36313013602594	1.97683061427937e-10	1.97683061427937e-09	WP_000115398.1
ABUW_RS11815	4.87325760219349e-05	-2.40607399979999	0.188435114984192	-2.1549805079274	0.0311633595703208	0.0992724426378035	WP_000116421.1
ABUW_RS11820	1.24249598380016e-05	-1.94771114488936	0.267016767293431	0	1	1	WP_000376213.1
ABUW_RS11825	2.66040582514064e-05	-0.992121597665079	0.206191472884562	0	1	1	WP_000885227.1
umuD	2.66680549505514e-05	-1.32520347502237	0.207487763359035	0	1	1	WP_001124838.1
ABUW_RS11835	3.96227210652655e-05	-1.20455306000748	0.196867427582385	0	1	1	WP_000795915.1
ABUW_RS20615	0.00188325748076562	4.86684680822889	0.269394269664498	10.6418254991067	1.90362667021419e-26	9.59230062393642e-25	no_data
ABUW_RS20620	1.94372156729117e-05	3.26780700598906	0.270705339884135	4.68334686907801	2.8222831531602e-06	1.67951819543889e-05	no_data
ABUW_RS11845	4.45637399957068e-06	0.171779723406625	0.339993811001936	0	1	1	WP_000983536.1
ABUW_RS11850	0.000256646258316491	3.69251639156855	0.216547682652856	7.81590627447071	5.45689689175668e-15	9.62398179091633e-14	WP_000432325.1
katE	0.00182301597692365	2.98848700404284	0.164325435215791	6.01542300949795	1.7941756094345e-09	1.60771394101752e-08	WP_001985865.1
ABUW_RS11860	0.000860183341112604	1.03422705596781	0.176438205673227	0	1	1	WP_001145690.1
ABUW_RS11865	1.98747270626214e-05	-0.117754510963756	0.23356387713607	0	1	1	WP_000482091.1
ABUW_RS11870	0.000158516997031863	3.15991519307253	0.266088771927607	4.35912866473034	1.30581325675154e-05	7.02712265769208e-05	WP_000108365.1
ABUW_RS11875	0.000384028938158621	3.64513887153509	0.250321336379072	6.57210805651736	4.96078391879255e-11	5.30243570383336e-10	WP_000132046.1
ABUW_RS11880	1.98267975583687e-05	-0.91754207527024	0.226397288782764	0	1	1	WP_000498474.1
ABUW_RS11885	3.81827722003668e-05	1.97244563936032	0.230217274864244	0	1	1	WP_001136759.1
ABUW_RS20475	1.54360016449634e-05	1.45003883135222	0.238263171717206	0	1	1	WP_000251635.1
ABUW_RS11895	5.98920774234973e-06	-4.45609930588419	0.598944812946375	-4.1007105375902	4.11883508972455e-05	0.000207277304126216	WP_001985862.1
ABUW_RS11900	4.56113677512962e-05	-3.14801670172945	0.228821007555496	-5.01709486377043	5.24586690360546e-07	3.40367284046642e-06	WP_000119784.1
ABUW_RS11905	5.39802897594445e-05	-3.57353067817476	0.231711256361555	-6.79091168415	1.11427125212565e-11	1.29831004752177e-10	WP_000781142.1
ABUW_RS11910	6.54706277610803e-05	-1.14366268210345	0.220157079650613	0	1	1	WP_001991586.1
ABUW_RS11915	6.55707981489526e-05	-0.236776066987161	0.205624143933757	0	1	1	WP_001029902.1
ABUW_RS11920	0.000284259309787629	-0.0885155462400584	0.216743243178164	0	1	1	WP_001183733.1
ABUW_RS11925	0.000192472439779592	1.32112941455906	0.212156017556433	0	1	1	WP_000120693.1
ABUW_RS11930	0.000292432011988852	0.546677049253966	0.211035169764894	0	1	1	WP_001053639.1
ABUW_RS11935	0.000384500504872735	1.07627589793184	0.229046143164437	0	1	1	WP_001072777.1
ABUW_RS11940	0.000158831901469784	1.19139211527803	0.22542728161925	0	1	1	WP_000121729.1
ABUW_RS11945	0.000277072460436627	1.06074595010798	0.208807934051046	0	1	1	WP_000461820.1
ABUW_RS11950	9.27239560266173e-05	0.270734388884177	0.173369358774644	0	1	1	WP_001288910.1
ABUW_RS11955	5.65039560144862e-05	-1.84820492789207	0.17797128879287	0	1	1	WP_001230724.1
ABUW_RS11960	0.00252752619925607	0.982283755968581	0.175241142099868	0	1	1	WP_001017562.1
ABUW_RS11965	3.64792716342542e-05	0.0158489056474692	0.191709360478767	0	1	1	WP_000995513.1
ABUW_RS11970	4.82289419580034e-05	-1.96742511502374	0.192187964228389	0	1	1	WP_001131921.1
ABUW_RS11975	1.08694813674495e-05	-1.72772643514768	0.276732496352769	0	1	1	WP_001984007.1
ABUW_RS11980	1.40592247442992e-05	-2.93664961096508	0.29495248225143	-3.17559494266823	0.00149529581305541	0.00592619791078139	WP_000411829.1
ABUW_RS11985	2.05262804138831e-05	-3.021324759908	0.26404639090886	-3.86797470093247	0.000109743047352416	0.000519906011877134	WP_000733490.1
ABUW_RS11990	7.39849171566184e-06	-1.63591257875586	0.294405846190239	0	1	1	WP_000116039.1
ABUW_RS11995	6.89177222299705e-06	-1.83015155963528	0.304943837938343	0	1	1	WP_000608703.1
ABUW_RS12000	2.28797942714279e-05	-1.98429693749412	0.237974057649666	0	1	1	WP_000208930.1
ABUW_RS12005	3.52667450839894e-05	-1.52211297212029	0.187775210711569	0	1	1	WP_000617392.1
ABUW_RS12010	1.59065478307436e-05	-1.97547782038818	0.251189390920326	0	1	1	WP_000062989.1
ABUW_RS12015	1.64284302203713e-05	-2.52801517013687	0.263127800492225	-2.00668712750659	0.044782987515698	0.13735809609558	WP_000101937.1
ABUW_RS12020	2.74066995677788e-05	-1.92702879359401	0.247037372456363	0	1	1	WP_000220505.1
ABUW_RS12025	2.03605710998545e-05	-1.87862156349479	0.244698079387236	0	1	1	WP_000930806.1
ABUW_RS12030	2.95875504679179e-05	-2.33208499728511	0.2145145919635	-1.54807649328401	0.12160388086985	0.342148700344467	WP_000081481.1
ABUW_RS12035	4.22604203236506e-05	-2.88003722443267	0.217749857472047	-4.04150539820968	5.31091582819222e-05	0.000264523150364388	WP_000977179.1
ABUW_RS12040	3.18934552121794e-05	-1.64723180404596	0.22182813632203	0	1	1	WP_000850368.1
ABUW_RS12045	1.58949667526283e-05	-3.14539204024164	0.297309199931387	-3.85252807685053	0.000116904567037517	0.000549140096980102	WP_001186958.1
ABUW_RS12050	9.94087179345555e-05	-1.71454366882823	0.178436664589765	0	1	1	WP_000996083.1
ABUW_RS12055	3.41222647647008e-05	-1.49163217671073	0.198887376234823	0	1	1	WP_000501111.1
ABUW_RS12060	1.98015338521424e-05	-2.04304937740339	0.249469597808511	-0.172563622106922	0.862994448206828	1	WP_000617420.1
ABUW_RS12065	1.87610191815269e-05	-2.00367253395716	0.248040699658744	-0.0148061748019954	0.988186813342516	1	WP_000224801.1
ABUW_RS12070	1.51067192138931e-05	-1.63768770942843	0.262281243822014	0	1	1	WP_000210524.1
phnW	1.54698190815032e-05	-0.949353813377847	0.234583314019147	0	1	1	WP_001991569.1
ABUW_RS12080	1.08098884231489e-05	-3.62428079568531	0.371355192973712	-4.37392778239752	1.22030763106805e-05	6.60361730619808e-05	WP_001057853.1
ABUW_RS12085	2.25268653188888e-05	-3.19961518723874	0.269875389367097	-4.44507070486138	8.78629658424031e-06	4.87708594375571e-05	WP_000930941.1
ABUW_RS12090	1.92523355819965e-05	-3.58713254149894	0.300052577961124	-5.28951476532416	1.22641282066266e-07	8.76331812922858e-07	WP_001166806.1
ABUW_RS12095	1.5070515063528e-05	-4.48487073075516	0.392930084536754	-6.3239513301322	2.54958058224949e-10	2.53650581003283e-09	WP_000816406.1
ABUW_RS12100	1.56542127835559e-05	-2.10838627805759	0.259768083926129	-0.417242474207908	0.676501060597281	1	WP_000434318.1
pobA	8.60506016083326e-05	-2.1896755407815	0.18616209839986	-1.01887302738766	0.308263250377853	0.791569431810768	WP_000353523.1
pobR	4.47797366739112e-05	-2.62977677749902	0.204391933474924	-3.08122129279768	0.0020615337222459	0.00801478040312033	WP_001139492.1
ABUW_RS12115	3.29603549050242e-05	-1.03299235778845	0.219618976938949	0	1	1	WP_001062883.1
ABUW_RS12120	2.41654556576693e-05	-3.07654496092169	0.260380315185904	-4.13450978486246	3.55713098809105e-05	0.000181124255036657	WP_001163433.1
ABUW_RS12125	1.19476871688569e-05	-1.25530037316868	0.248414983136308	0	1	1	WP_000064100.1
ABUW_RS12130	9.98110108298941e-05	-3.04659562496852	0.208729186179494	-5.0141316800254	5.32734947660739e-07	3.44501932820611e-06	WP_001176554.1
ABUW_RS12135	2.60341974735364e-05	-4.05644629951977	0.317234491261774	-6.48241712728155	9.02646673826775e-11	9.41470186679539e-10	WP_000750378.1
ABUW_RS12140	5.72650474278026e-05	-3.60727028952501	0.233000423386714	-6.89814321434689	5.26866186348601e-12	6.44870915783146e-11	WP_000081163.1
ABUW_RS20215	5.72259044268111e-06	-3.111045293773	0.477694411330503	-2.32584947074942	0.0200265824373461	0.0662430859820144	WP_000934373.1
ABUW_RS12145	0.000144562748365697	-2.67138558445376	0.183450950606021	-3.65975527646968	0.000252456234777991	0.0011220277101244	WP_000123063.1
